CRR Buses,WECC Buses,Similarity
METCLF 4,MIDWAY-R13,0.3893005509514757
METCLF 4,MIDWAY-R12,0.3875989636498884
METCLF 4,MIDWAY-R11,0.42142753507845987
METCLF 4,MIDWAY-F,0.6098253335607539
METCLF 4,MIDWAY-E,0.5636832220203458
METCLF 4,MIDWAY-DBAAH,0.4795656062210166
METCLF 4,MIDWAY-DDBSB,0.5267933834482034
METCLF 4,MORROBAY,0.5863951878753427
METCLF 4,MUSTANGSS,0.6034479254611084
METCLF 4,MC CALL,0.5872302400444294
METCLF 4,MOSSLNSW,0.6584277918882516
METCLF 4,METCALF,0.9567435445755472
METCLF 4,MONTAVIS,0.6484369590548011
METCLF 4,MARTIN C,0.5449766379290354
METCLF 4,MARIPOSA,0.3843350508441563
METCLF 4,MORAGA,0.551843358056866
METCLF 4,MARSHLD2,0.399916636245658
METCLF 4,MARSHLD1,0.40110943753276995
METCLF 4,MDDLFK M,0.4170688230070966
METCLF 4,MALACHA2,0.4110137327228803
METCLF 4,MOC_TAP6,0.44711279529020787
METCLF 4,MOC_TAP5,0.4907186423319489
NEWARK 3,NEWARK E,0.7649156606459433
NEWARK 3,NEWARK D,0.8603815522895248
NEWARK 3,NCPA2,0.3928243295724981
NEWARK 3,NCPATT2,0.4432223218426438
NEWARK 3,NCPA1,0.3935796783221093
NEWARK 3,NRSriser,0.4479020401245686
ROSMOR 2,REMUSTANG,0.5226639479174507
ROSMOR 2,RETRQLTY,0.6140231913929641
ROSMOR 2,RAVENSWD,0.42712812504049735
ROSMOR 2,RALPH,0.6566075367248567
ROSMOR 2,RALPHJCT,0.4695358455749523
ROSMOR 2,RESEARCH,0.6386364229707105
ROSMOR 2,ROSSTAP2,0.5587432063762064
ROSMOR 2,ROSSTAP1,0.5697432063762065
ROSMOR 2,RUSSELLSMUD,0.565317762017696
ROSMOR 2,RIO OSO,0.4893197425963677
ROSMOR 2,RK C JT2,0.4552830039481092
ROSMOR 2,RK C JT1,0.44576013516914936
ROSMOR 2,ROUND MT,0.4850188993098076
ROSMOR 2,ROSEVILL,0.4407777466597971
ROSMOR 2,RNCHSECO,0.30304379748125976
BRDSLD 1,BKRSFLDA,0.48880547706261995
BRDSLD 1,BKRSFDJ2,0.46456691361139
BRDSLD 1,BALCH3TP,0.4306076004616515
BRDSLD 1,BORDEN,0.44360363416868864
BRDSLD 1,BVISTAWNDC1,0.6554236477891382
BRDSLD 1,BELLOTA,0.39482809022590876
BRDSLD 1,BDLSWSTA,0.469049026406307
BRDSLD 1,BOTTLERK,0.5919947043910784
BRDSLD 1,BEARCNYN,0.5899395104821452
BRDSLD 1,BCKS CRK,0.5623888058765433
BRDSLD 1,BELDENTP,0.4540936837687546
BRDSLD 1,BLACK,0.5679010945037042
BRDSLD 1,BUENAVJ2,0.36974614384911403
BRDSLD 1,BUENAVJ1,0.36974614384911403
NCPA   7,NEWARK E,0.4044148981302646
NCPA   7,NEWARK D,0.39902922671039387
NCPA   7,NCPA2,0.9375485380116961
NCPA   7,NCPATT2,0.5717828460038986
NCPA   7,NCPA1,0.6982186678818258
NCPA   7,NRSriser,0.4042785958898793
PIT6   3,PINEFLAT,0.7134351344954115
PIT6   3,PINEFLATJCT,0.5554539815964818
PIT6   3,PANO_EC,0.5776380473858848
PIT6   3,PNCHE 1M,0.5735282334856611
PIT6   3,PANOCHE,0.38808771530886904
PIT6   3,PADREFLATSSS,0.5525714609152292
PIT6   3,POTRERO,0.6769644977490243
PIT6   3,PPASSWND,0.5940434414628681
PIT6   3,PPASSJCT,0.5698240042971465
PIT6   3,PITSBG E,0.5083624460018806
PIT6   3,PITSBG D,0.5060098850350951
PIT6   3,PIT 6 JT,0.6131537414965986
PIT6   3,PIT 4 JT,0.6148347385591537
PIT6   3,PIT 7JT2,0.6178306853065272
PIT6   3,PIT 7 JT,0.6274306853065272
PIT6   3,PIT 6,0.9930612244897961
PIT6   3,PIT5JT2,0.5993383941376877
PIT6   3,PIT 4,0.8017389542366147
PIT6   3,PIT 1,0.5724285733086042
PIT6   3,PARKER1M,0.6244609231472134
PIT6   3,PRKR MID,0.4150930085645811
PIT6   3,PARKER2M,0.5923409484989127
PIT6   3,PROCTERJ,0.640572109661396
PIT6   3,PROCTERI,0.6380536570523929
PIT6   3,PROCTER,0.5800107366354598
PIT6   3,POCKET,0.5343899772851164
PIT6   3,PNCHVLY,0.5075769095729892
PIT5   3,PINEFLAT,0.6044100296988675
PIT5   3,PINEFLATJCT,0.5666374223768077
PIT5   3,PANO_EC,0.49536583704633275
PIT5   3,PNCHE 1M,0.4993460001273411
PIT5   3,PANOCHE,0.4195893876479159
PIT5   3,PADREFLATSSS,0.532036281777079
PIT5   3,POTRERO,0.5984589960757338
PIT5   3,PPASSWND,0.4975539736654705
PIT5   3,PPASSJCT,0.5242132293170616
PIT5   3,PITSBG E,0.49905465411675226
PIT5   3,PITSBG D,0.49357257066815696
PIT5   3,PIT 6 JT,0.6159581948331907
PIT5   3,PIT 4 JT,0.5608450702477427
PIT5   3,PIT 7JT2,0.6209604708902186
PIT5   3,PIT 7 JT,0.5839581948331907
PIT5   3,PIT 6,0.7644078994143021
PIT5   3,PIT5JT2,0.5781934269969902
PIT5   3,PIT 4,0.7614735253016327
PIT5   3,PIT 1,0.536141908038016
PIT5   3,PARKER1M,0.6471031452960364
PIT5   3,PRKR MID,0.422264675212898
PIT5   3,PARKER2M,0.582954481278336
PIT5   3,PROCTERJ,0.6420756598567103
PIT5   3,PROCTERI,0.6132734457849044
PIT5   3,PROCTER,0.5271994103972667
PIT5   3,POCKET,0.5256593198403151
PIT5   3,PNCHVLY,0.4836165697380824
RNDMTN 3,REMUSTANG,0.39844491307229424
RNDMTN 3,RETRQLTY,0.40669718996550475
RNDMTN 3,RAVENSWD,0.46147038841089816
RNDMTN 3,RALPH,0.3906022962502258
RNDMTN 3,RALPHJCT,0.4467841087105727
RNDMTN 3,RESEARCH,0.38556708827367986
RNDMTN 3,ROSSTAP2,0.5118757221374254
RNDMTN 3,ROSSTAP1,0.513170040043148
RNDMTN 3,RUSSELLSMUD,0.37149364330253326
RNDMTN 3,RIO OSO,0.5553655792281467
RNDMTN 3,RK C JT2,0.5262174739321455
RNDMTN 3,RK C JT1,0.5245986237656208
RNDMTN 3,ROUND MT,0.935997383554371
RNDMTN 3,ROSEVILL,0.5112794301632262
RNDMTN 3,RNCHSECO,0.5773251520777141
RCKCRK 4,REMUSTANG,0.4096371582497633
RCKCRK 4,RETRQLTY,0.44371093579651993
RCKCRK 4,RAVENSWD,0.4855295784089481
RCKCRK 4,RALPH,0.4810482911767091
RCKCRK 4,RALPHJCT,0.6315906867195163
RCKCRK 4,RESEARCH,0.45593438460814206
RCKCRK 4,ROSSTAP2,0.560034317263177
RCKCRK 4,ROSSTAP1,0.5810628886917484
RCKCRK 4,RUSSELLSMUD,0.4262497866598043
RCKCRK 4,RIO OSO,0.451847822675552
RCKCRK 4,RK C JT2,0.8996738176855658
RCKCRK 4,RK C JT1,0.7339996997079548
RCKCRK 4,ROUND MT,0.4937455786775754
RCKCRK 4,ROSEVILL,0.5369621092077794
RCKCRK 4,RNCHSECO,0.4007078867933233
TBLMTN 5,TRANQLTYSS,0.5753206461350264
TBLMTN 5,TESLA C,0.6251747672978822
TBLMTN 5,TESLA D,0.5514114348251489
TBLMTN 5,TESLA E,0.5637322570376588
TBLMTN 5,TIGR CKM,0.3995818279413031
TBLMTN 5,TIGR CRK,0.47035629301912907
TBLMTN 5,TABLE MTN E,0.750527396964858
TBLMTN 5,TBL MT2M,0.5445468056623979
TBLMTN 5,TABLE MTN D,0.9051280482311947
TBLMTN 5,TBC_PTB1,0.3607306107442158
TBLMTN 5,THM JCT,0.5009683406995766
TBLMTN 5,THM JCT2,0.4972308406995767
TBLMTN 5,TRINITY,0.4225630189632434
TBLMTN 5,TRCY PMP,0.6113699625628195
TBLMTN 5,TRNQ8GVS,0.31965821873938405
GOLDHL 2,GATES F,0.5361906496730382
GOLDHL 2,GATES E,0.5059478227259735
GOLDHL 2,GATES D,0.5930946243661231
GOLDHL 2,GREGG,0.5016975004834611
GOLDHL 2,GATEWAY,0.38859130420722
GOLDHL 2,GEYSR20,0.40675452500412457
GOLDHL 2,GEYSR13,0.4050149806429821
GOLDHL 2,G13TT1_8,0.5220334617286777
GOLDHL 2,G13TT1_9,0.48509447906111247
GOLDHL 2,G9CRT111,0.4863549777888465
GOLDHL 2,GEYSR16,0.4061523508415437
GOLDHL 2,G16T0_2,0.5370398360111961
GOLDHL 2,GEYSR14,0.44563050266630944
GOLDHL 2,GEYSR18,0.4478588087395682
GOLDHL 2,GEYSR12,0.4467661440406796
GOLDHL 2,G14CRT15,0.5245761038667153
GOLDHL 2,G9CRT2_9,0.5212027347908459
GOLDHL 2,GOLDHILL,0.9160141120983967
GOLDHL 2,GOOSEHAVEN,0.41173192751768994
GOLDHL 2,GHVNCRDJCT,0.47728631947506783
GEYS14 3,GATES F,0.4634315794429254
GEYS14 3,GATES E,0.4495559261826925
GEYS14 3,GATES D,0.44655408821050935
GEYS14 3,GREGG,0.3898358326796442
GEYS14 3,GATEWAY,0.5415396814357885
GEYS14 3,GEYSR20,0.7195748639192352
GEYS14 3,GEYSR13,0.7317648388565786
GEYS14 3,G13TT1_8,0.47770682151287686
GEYS14 3,G13TT1_9,0.5026408607244011
GEYS14 3,G9CRT111,0.46387773748285416
GEYS14 3,GEYSR16,0.7241430467838943
GEYS14 3,G16T0_2,0.45327555918123486
GEYS14 3,GEYSR14,0.9508283222722949
GEYS14 3,GEYSR18,0.8183407270408978
GEYS14 3,GEYSR12,0.8472298868094525
GEYS14 3,G14CRT15,0.5420094407574316
GEYS14 3,G9CRT2_9,0.5314469090136327
GEYS14 3,GOLDHILL,0.4302110708049595
GEYS14 3,GOOSEHAVEN,0.647432812333419
GEYS14 3,GHVNCRDJCT,0.4789725797895831
GEYS16 2,GATES F,0.528112274253249
GEYS16 2,GATES E,0.5329896192432245
GEYS16 2,GATES D,0.5922940481770846
GEYS16 2,GREGG,0.4793257993711665
GEYS16 2,GATEWAY,0.4611046326933311
GEYS16 2,GEYSR20,0.6345955960285201
GEYS16 2,GEYSR13,0.6316530010797058
GEYS16 2,G13TT1_8,0.716167432644645
GEYS16 2,G13TT1_9,0.70898424013639
GEYS16 2,G9CRT111,0.6796688250780045
GEYS16 2,GEYSR16,0.6429340943889346
GEYS16 2,G16T0_2,0.8007809650557646
GEYS16 2,GEYSR14,0.5612901688243904
GEYS16 2,GEYSR18,0.5650930341256054
GEYS16 2,GEYSR12,0.5697971034602975
GEYS16 2,G14CRT15,0.6156360275720245
GEYS16 2,G9CRT2_9,0.6205611488715458
GEYS16 2,GOLDHILL,0.4736816392863331
GEYS16 2,GOOSEHAVEN,0.40637196844307644
GEYS16 2,GHVNCRDJCT,0.7050344542062004
CROKET 3,CVSR,0.4517420789192175
CROKET 3,CALNTESS,0.5266978259386341
CROKET 3,CALFLATS-STH,0.44706986736663906
CROKET 3,CALFLTSN,0.45856888652631983
CROKET 3,CALFLATSSS,0.543398516464028
CROKET 3,C.COSTAPPF,0.5092376314072637
CROKET 3,C.COSTAPPE,0.4662164052216984
CROKET 3,CV BART,0.461930340605
CROKET 3,CASTROVL,0.5847767300998686
CROKET 3,CAYETANO,0.6205416131309871
CROKET 3,C.COSTAPPD,0.4864842226917957
CROKET 3,CC SUB,0.5922424301601485
CROKET 3,CAMANCH,0.6293067683776843
CROKET 3,CRTNA  M,0.4922639440489726
CROKET 3,CORTINA,0.6253881028171177
CROKET 3,C&H,0.549904496698787
CROKET 3,CROCKETT,0.9878959608807414
CROKET 3,CR2T3_18,0.6955105450902077
CROKET 3,CR1T3_18,0.6670494816908737
CROKET 3,CARBOU M,0.46380630618215757
CROKET 3,COVE_RD.,0.6342535836855261
CROKET 3,COVERDTP,0.5314402835881712
CROKET 3,COLUSAPP2,0.41295460843671716
CROKET 3,CARBERY,0.5717834659202474
CROKET 3,COLUSAPP1,0.4202937234178638
CROKET 3,COTWD_F2,0.5372716428402219
CROKET 3,COTWD_F,0.5358926181501578
CROKET 3,COTWD_E,0.5806424834323729
CROKET 3,COTWD_E2,0.5989963638442475
CROKET 3,CAMANCPP,0.3962929203958336
CROKET 3,COTWWAP2,0.5810342255012639
CROKET 3,COTWDWAP,0.5122020444737698
CROKET 3,CORDOVA,0.5993403522013312
CROKET 3,COSUMNE3,0.40835464467727745
CROKET 3,COSUMNE2,0.4537567044167862
CROKET 3,COSUMNE1,0.40835464467727745
CROKET 3,CAMINO S,0.6618490067986449
CROKET 3,CREED,0.4659681493977238
GEYS13 2,GATES F,0.4646348850031603
GEYS13 2,GATES E,0.4818207199657864
GEYS13 2,GATES D,0.48021467801807444
GEYS13 2,GREGG,0.3891753132567249
GEYS13 2,GATEWAY,0.5385260500407246
GEYS13 2,GEYSR20,0.786555748390531
GEYS13 2,GEYSR13,0.9552348415361778
GEYS13 2,G13TT1_8,0.5538486508824296
GEYS13 2,G13TT1_9,0.5466511501036045
GEYS13 2,G9CRT111,0.5259400389924935
GEYS13 2,GEYSR16,0.8043650331464361
GEYS13 2,G16T0_2,0.5208302104377894
GEYS13 2,GEYSR14,0.7396597044927204
GEYS13 2,GEYSR18,0.722275835128521
GEYS13 2,GEYSR12,0.7402708656812462
GEYS13 2,G14CRT15,0.46275695522708216
GEYS13 2,G9CRT2_9,0.45897080203276797
GEYS13 2,GOLDHILL,0.3943106310075386
GEYS13 2,GOOSEHAVEN,0.8305945188730952
GEYS13 2,GHVNCRDJCT,0.40438706184658735
BRDSLD 2,BKRSFLDA,0.5077719407251633
BRDSLD 2,BKRSFDJ2,0.4872236999865554
BRDSLD 2,BALCH3TP,0.43709380737102016
BRDSLD 2,BORDEN,0.5151478847311404
BRDSLD 2,BVISTAWNDC1,0.42879711353071204
BRDSLD 2,BELLOTA,0.5699553352716199
BRDSLD 2,BDLSWSTA,0.7281701154506417
BRDSLD 2,BOTTLERK,0.4147663651831072
BRDSLD 2,BEARCNYN,0.4044624885111784
BRDSLD 2,BCKS CRK,0.3985945136779139
BRDSLD 2,BELDENTP,0.468181314691922
BRDSLD 2,BLACK,0.3857163788278356
BRDSLD 2,BUENAVJ2,0.41172529277496817
BRDSLD 2,BUENAVJ1,0.41172529277496817
TIDWTR 2,TRANQLTYSS,0.473074679889844
TIDWTR 2,TESLA C,0.5024151556795288
TIDWTR 2,TESLA D,0.4883296123967253
TIDWTR 2,TESLA E,0.44495449928402153
TIDWTR 2,TIGR CKM,0.41786722194339104
TIDWTR 2,TIGR CRK,0.5834597754183073
TIDWTR 2,TABLE MTN E,0.5347416217241461
TIDWTR 2,TBL MT2M,0.4363243518405764
TIDWTR 2,TABLE MTN D,0.49280490019313455
TIDWTR 2,TBC_PTB1,0.42747424463937617
TIDWTR 2,THM JCT,0.6021963134541088
TIDWTR 2,THM JCT2,0.5896523426962601
TIDWTR 2,TRINITY,0.36673436183823965
TIDWTR 2,TRCY PMP,0.47994007992785825
TIDWTR 2,TRNQ8GVS,0.3920810504646995
EASTSH 3,ELKHIL_G,0.2171063136366732
EASTSH 3,EMBRCDRD,0.22470723021418798
EASTSH 3,EIGHT MI,0.28718895072165757
EASTSH 3,E. SHORE,0.665252239402985
EASTSH 3,ELVERTAW,0.30131671422060663
EASTSH 3,ELVERTAE,0.2596296614201594
EASTSH 3,ELVERTAS,0.48600930821721167
EASTSH 3,ELKGROVE,0.34650823457508995
RAVENS 2,REMUSTANG,0.42235327571044734
RAVENS 2,RETRQLTY,0.4178974291400744
RAVENS 2,RAVENSWD,0.9602778672112405
RAVENS 2,RALPH,0.4042103140054899
RAVENS 2,RALPHJCT,0.5399168898300931
RAVENS 2,RESEARCH,0.440826016529203
RAVENS 2,ROSSTAP2,0.5145492245282572
RAVENS 2,ROSSTAP1,0.5536563673854001
RAVENS 2,RUSSELLSMUD,0.4051733652497531
RAVENS 2,RIO OSO,0.5627392989495279
RAVENS 2,RK C JT2,0.4843813407004917
RAVENS 2,RK C JT1,0.48814348930077495
RAVENS 2,ROUND MT,0.4756943567160746
RAVENS 2,ROSEVILL,0.6368114206308788
RAVENS 2,RNCHSECO,0.48610556659851656
SLST13 1,SUNST,0.6220847319591958
SLST13 1,STCKDLJ1,0.4092722649469541
SLST13 1,SOLARSS,0.4423527326271907
SLST13 1,STOREYJCT2,0.42832306896311206
SLST13 1,STOREYJCT1,0.4286564022964454
SLST13 1,STOREY 1,0.5743120640321933
SLST13 1,STOREY 2,0.5733120640321933
SLST13 1,SLACTAP2,0.507100424066228
SLST13 1,SLACTAP1,0.5071637371107441
SLST13 1,SANMATEO,0.4772622138479896
SLST13 1,SANDHLW,0.5388377998448154
SLST13 1,SANDHLWJCT,0.44885704439271623
SLST13 1,SRRC JCT,0.47197765140540826
SLST13 1,SOBRANTE,0.42109168892946935
SLST13 1,STAGG-J1,0.42015213221972414
SLST13 1,STAGG-J2,0.41348546555305743
SLST13 1,SHILOH1,0.5771682022610173
SLST13 1,SHILOH2,0.6021640441372684
SLST13 1,SHILOH4,0.5791965876229035
SLST13 1,SHILOH4JCT,0.4638083863504917
SLST13 1,SHILOH3,0.5971640441372684
SLST13 1,SHILOH3JCT,0.4847213480457562
SLST13 1,SONOMAPPGEO,0.5517048124712127
SLST13 1,SANTAFE,0.5586053312965167
SLST13 1,SSS,0.3891570192905157
SLST13 1,SPRINGCR,0.6123065427993061
SLST13 1,SHASTA,0.4249149714922574
SLST13 1,SUTTER,0.5445795833082369
SLST13 1,SVP_230,0.667597797910811
SLST13 1,SVS_SW,0.4009492659702703
SLST13 1,SLATE,0.7434671046911003
LOSBNS 3,LAPALOMA,0.5242345290394308
LOSBNS 3,LASAGUILASS,0.6556477780702381
LOSBNS 3,LOSBANOS,0.9856039755961992
LOSBNS 3,LS ESTRS,0.6103207693499452
LOSBNS 3,LAMBIESWSTA,0.5030783977281095
LOSBNS 3,LAKEVILE,0.6056561755597496
LOSBNS 3,LODIEC,0.3206339615039781
LOSBNS 3,LODI,0.4295941003068119
LOSBNS 3,LLNL,0.433708986702152
LOSBNS 3,LAKE,0.5561803526932794
PNCHEG 5,PINEFLAT,0.6579083567688151
PNCHEG 5,PINEFLATJCT,0.45125834114516067
PNCHEG 5,PANO_EC,0.9294307150421975
PNCHEG 5,PNCHE 1M,0.772865436916164
PNCHEG 5,PANOCHE,0.5601785498523211
PNCHEG 5,PADREFLATSSS,0.48011238368138387
PNCHEG 5,POTRERO,0.6619277536412567
PNCHEG 5,PPASSWND,0.6186673048782638
PNCHEG 5,PPASSJCT,0.43809545083243717
PNCHEG 5,PITSBG E,0.4147855067410507
PNCHEG 5,PITSBG D,0.41904883670363124
PNCHEG 5,PIT 6 JT,0.43621060395033007
PNCHEG 5,PIT 4 JT,0.4196912862960809
PNCHEG 5,PIT 7JT2,0.4568231570094612
PNCHEG 5,PIT 7 JT,0.4296398011262764
PNCHEG 5,PIT 6,0.5651542013313335
PNCHEG 5,PIT5JT2,0.43762038633545486
PNCHEG 5,PIT 4,0.5491448667164485
PNCHEG 5,PIT 1,0.41467957781656417
PNCHEG 5,PARKER1M,0.5616475244226093
PNCHEG 5,PRKR MID,0.3464678576069359
PNCHEG 5,PARKER2M,0.5616280585109912
PNCHEG 5,PROCTERJ,0.50867203701175
PNCHEG 5,PROCTERI,0.5294132403575592
PNCHEG 5,PROCTER,0.3698825686519389
PNCHEG 5,POCKET,0.35805889204128993
PNCHEG 5,PNCHVLY,0.6263474337421011
TRNQSS 1,TRANQLTYSS,0.840474577445691
TRNQSS 1,TESLA C,0.515147503744244
TRNQSS 1,TESLA D,0.5936058638880299
TRNQSS 1,TESLA E,0.5873705468066421
TRNQSS 1,TIGR CKM,0.37764922189467387
TRNQSS 1,TIGR CRK,0.44466129870795373
TRNQSS 1,TABLE MTN E,0.5042035536296807
TRNQSS 1,TBL MT2M,0.4099795141249128
TRNQSS 1,TABLE MTN D,0.5298044290767171
TRNQSS 1,TBC_PTB1,0.30894847503753753
TRNQSS 1,THM JCT,0.43480316598691926
TRNQSS 1,THM JCT2,0.42870941598691925
TRNQSS 1,TRINITY,0.3419467991586032
TRNQSS 1,TRCY PMP,0.6116403527048011
TRNQSS 1,TRNQ8GVS,0.3752002490460817
PADRFL 1,PINEFLAT,0.4779737436016005
PADRFL 1,PINEFLATJCT,0.6154030407423631
PADRFL 1,PANO_EC,0.4933356742420034
PADRFL 1,PNCHE 1M,0.4878440345276103
PADRFL 1,PANOCHE,0.47505945649350834
PADRFL 1,PADREFLATSSS,0.9345888229542954
PADRFL 1,POTRERO,0.46743578971533517
PADRFL 1,PPASSWND,0.4733207877526031
PADRFL 1,PPASSJCT,0.554493016379032
PADRFL 1,PITSBG E,0.4580925576829229
PADRFL 1,PITSBG D,0.5141211773977503
PADRFL 1,PIT 6 JT,0.6258536813212532
PADRFL 1,PIT 4 JT,0.5567675482486487
PADRFL 1,PIT 7JT2,0.5845724734733806
PADRFL 1,PIT 7 JT,0.5992001681147764
PADRFL 1,PIT 6,0.46131950913830977
PADRFL 1,PIT5JT2,0.6125499306622516
PADRFL 1,PIT 4,0.4501315477355911
PADRFL 1,PIT 1,0.5869058611875564
PADRFL 1,PARKER1M,0.40048319290289847
PADRFL 1,PRKR MID,0.5638215667812144
PADRFL 1,PARKER2M,0.4008924416843812
PADRFL 1,PROCTERJ,0.34517770346339305
PADRFL 1,PROCTERI,0.3488989730353119
PADRFL 1,PROCTER,0.5696521823027878
PADRFL 1,POCKET,0.534541558693943
PADRFL 1,PNCHVLY,0.4238043402777777
PADRFL 1,PINEFLAT,0.5352777093086525
PADRFL 1,PINEFLATJCT,0.38135645865843965
PADRFL 1,PANO_EC,0.486802172297106
PADRFL 1,PNCHE 1M,0.43756887405099015
PADRFL 1,PANOCHE,0.29816146326101406
PADRFL 1,PADREFLATSSS,0.5268127429391866
PADRFL 1,POTRERO,0.5915852226082806
PADRFL 1,PPASSWND,0.47881113334799774
PADRFL 1,PPASSJCT,0.3980618331840262
PADRFL 1,PITSBG E,0.3079278196607407
PADRFL 1,PITSBG D,0.31977888275436767
PADRFL 1,PIT 6 JT,0.3964675472403356
PADRFL 1,PIT 4 JT,0.36133641491874036
PADRFL 1,PIT 7JT2,0.3643798321563785
PADRFL 1,PIT 7 JT,0.3643798321563785
PADRFL 1,PIT 6,0.563402641721007
PADRFL 1,PIT5JT2,0.39622633100276494
PADRFL 1,PIT 4,0.5381744642918866
PADRFL 1,PIT 1,0.3781729409650615
PADRFL 1,PARKER1M,0.4627053423847122
PADRFL 1,PRKR MID,0.38335675485588283
PADRFL 1,PARKER2M,0.4624745939617645
PADRFL 1,PROCTERJ,0.3763285931176966
PADRFL 1,PROCTERI,0.38641770401492537
PADRFL 1,PROCTER,0.3698395155883456
PADRFL 1,POCKET,0.3564568458915446
PADRFL 1,PNCHVLY,0.5334655002429076
WNDMAS 1,WHEELER,0.5875737580964666
WNDMAS 1,WILSON,0.44124006477259914
WNDMAS 1,WRIGHTFRMN,0.4412524349211258
WNDMAS 1,WESTLEY,0.4699310227265894
WNDMAS 1,WINDMASTERJT,0.8209713807051
WNDMAS 1,WILSONRCTR,0.4948622482871362
WNDMAS 1,WARNERVL,0.5957102296608995
WNDMAS 1,WEBER,0.6610788745393567
WNDMAS 1,WSFRDFLT,0.445604365373256
WNDMAS 1,WND GPJ2,0.625987696340313
WNDMAS 1,WND GPJ1,0.6647269762499783
WNDMAS 1,WHLR RJ2,0.607795834732777
WNDMAS 1,WHLR RJ1,0.6732652011377321
WNDMAS 1,WHITEROK,0.5328893201549945
WNDMAS 1,WPSN,0.4079396637733843
TESSUB 1,TRANQLTYSS,0.476164534326974
TESSUB 1,TESLA C,0.5414561727777614
TESSUB 1,TESLA D,0.4933141145662458
TESSUB 1,TESLA E,0.4866717825999481
TESSUB 1,TIGR CKM,0.42217898442480173
TESSUB 1,TIGR CRK,0.5792464231873924
TESSUB 1,TABLE MTN E,0.5032410353065008
TESSUB 1,TBL MT2M,0.42161496352367217
TESSUB 1,TABLE MTN D,0.48809227969515134
TESSUB 1,TBC_PTB1,0.40183036720206966
TESSUB 1,THM JCT,0.6971720299232407
TESSUB 1,THM JCT2,0.6809220299232407
TESSUB 1,TRINITY,0.3830996484029766
TESSUB 1,TRCY PMP,0.45618411334189607
TESSUB 1,TRNQ8GVS,0.396590472470015
ROSMOR 3,REMUSTANG,0.44365838866960056
ROSMOR 3,RETRQLTY,0.4590246695156338
ROSMOR 3,RAVENSWD,0.52799733207326
ROSMOR 3,RALPH,0.4708549225729293
ROSMOR 3,RALPHJCT,0.6276458839494087
ROSMOR 3,RESEARCH,0.4852068527829392
ROSMOR 3,ROSSTAP2,0.8778167583947054
ROSMOR 3,ROSSTAP1,0.8010834250613721
ROSMOR 3,RUSSELLSMUD,0.4333852975035022
ROSMOR 3,RIO OSO,0.5454380894667997
ROSMOR 3,RK C JT2,0.5904871817575299
ROSMOR 3,RK C JT1,0.5948363437737901
ROSMOR 3,ROUND MT,0.5184135757759665
ROSMOR 3,ROSEVILL,0.5535262787805457
ROSMOR 3,RNCHSECO,0.4101800079165139
PITTSP 5,PINEFLAT,0.38400376552554516
PITTSP 5,PINEFLATJCT,0.43784858373341934
PITTSP 5,PANO_EC,0.3772625278331045
PITTSP 5,PNCHE 1M,0.37493786372219734
PITTSP 5,PANOCHE,0.6005061910403143
PITTSP 5,PADREFLATSSS,0.4424308645702566
PITTSP 5,POTRERO,0.41075403216790096
PITTSP 5,PPASSWND,0.39494686432496484
PITTSP 5,PPASSJCT,0.43877913277016267
PITTSP 5,PITSBG E,0.7660547675858653
PITTSP 5,PITSBG D,0.6212792192952705
PITTSP 5,PIT 6 JT,0.4638880690543615
PITTSP 5,PIT 4 JT,0.5160882797317459
PITTSP 5,PIT 7JT2,0.48893433573486755
PITTSP 5,PIT 7 JT,0.49524461165230976
PITTSP 5,PIT 6,0.49171413772252004
PITTSP 5,PIT5JT2,0.4695272215623126
PITTSP 5,PIT 4,0.4889630641009065
PITTSP 5,PIT 1,0.5431358940132736
PITTSP 5,PARKER1M,0.29642581802759
PITTSP 5,PRKR MID,0.4187401046104867
PITTSP 5,PARKER2M,0.29631871621667094
PITTSP 5,PROCTERJ,0.3902127670540211
PITTSP 5,PROCTERI,0.281010933092291
PITTSP 5,PROCTER,0.37951689725040255
PITTSP 5,POCKET,0.4219933022243555
PITTSP 5,PNCHVLY,0.28376226213266575
PEABDY 2,PINEFLAT,0.4557396774441148
PEABDY 2,PINEFLATJCT,0.614102470899666
PEABDY 2,PANO_EC,0.4295427787978216
PEABDY 2,PNCHE 1M,0.4195025852709429
PEABDY 2,PANOCHE,0.434826322047128
PEABDY 2,PADREFLATSSS,0.5523733909424813
PEABDY 2,POTRERO,0.44055893372171073
PEABDY 2,PPASSWND,0.41152358615005846
PEABDY 2,PPASSJCT,0.5530332828286485
PEABDY 2,PITSBG E,0.4445015417876364
PEABDY 2,PITSBG D,0.48377278907027277
PEABDY 2,PIT 6 JT,0.559660646927223
PEABDY 2,PIT 4 JT,0.5199583171732658
PEABDY 2,PIT 7JT2,0.5444364742237912
PEABDY 2,PIT 7 JT,0.5710345089998133
PEABDY 2,PIT 6,0.43331329503454924
PEABDY 2,PIT5JT2,0.5440911799341218
PEABDY 2,PIT 4,0.4401462179171589
PEABDY 2,PIT 1,0.581576839153845
PEABDY 2,PARKER1M,0.3803255133284181
PEABDY 2,PRKR MID,0.5468262160853683
PEABDY 2,PARKER2M,0.4331557046773208
PEABDY 2,PROCTERJ,0.3298623899418652
PEABDY 2,PROCTERI,0.3337539368291913
PEABDY 2,PROCTER,0.53711547093908
PEABDY 2,POCKET,0.5273140155444607
PEABDY 2,PNCHVLY,0.3404310053905238
