South_Node,Connected_Node,Correlation,Rank
LZ_CPS,BLACKJAK_RN,0.9771806684064279,21.0
LZ_CPS,CRANELL_ALL,0.9771806684064279,22.0
LZ_CPS,LV5_UNIT1,0.9770604257665368,23.0
LZ_CPS,GARC_BESS_RN,0.9770259743424418,24.0
LZ_CPS,COTTON_PAP2,0.9769186915723862,25.0
LZ_CPS,PAP1_PAP1,0.9769186915723862,26.0
LZ_CPS,OXY_PUN2,0.9768683073709657,27.0
LZ_CPS,OXY_PUN1,0.9768680893053416,28.0
LZ_CPS,OXY_OXY_CCG1,0.9768677836041839,29.0
LZ_CPS,FRONT_EC_RN3,0.976813829005728,30.0
LZ_CPS,FRONT_EC_RN1,0.976813829005728,31.0
LZ_CPS,FRONT_EC_RN2,0.976813829005728,32.0
LZ_CPS,MADERO_RN,0.9766192268944597,33.0
LZ_CPS,DC_R,0.9766189817101105,34.0
LZ_CPS,NED_NEDIN_G3,0.9763261137422974,35.0
LZ_CPS,N_AL_BESS_RN,0.975636392944435,36.0
LZ_CPS,LGE_PUN2,0.9755748204379454,37.0
LZ_CPS,INGLCO_PUN1,0.9755571933642146,38.0
LZ_CPS,INGLCO_PUN2,0.9755550962103836,39.0
LZ_CPS,INGLCO_PUN3,0.975552243987505,40.0
LZ_CPS,NEBULA_RN,0.9753066047701203,41.0
LZ_CPS,VANCOURT_RN,0.9753066047701203,42.0
LZ_CPS,MIRASOLE_GEN,0.975137815052264,43.0
LZ_CPS,MV_VALV4_RN,0.9751350279049877,44.0
LZ_CPS,WHITE_PT_UN1,0.9750763296008603,45.0
LZ_CPS,SIL_SILAS_9,0.9748253933258824,46.0
LZ_CPS,SIL_SILAS_6,0.9748253933258824,47.0
LZ_CPS,SIL_SILAS_10,0.9748198346533955,48.0
LZ_CPS,RN_SR_WIND1,0.9747898609730934,49.0
LZ_CPS,SHAFFER_ALL,0.97471485929542,50.0
LZ_LCRA,NED_NEDIN_G3,0.9799394603073088,1.0
LZ_LCRA,N_AL_BESS_RN,0.9799331263141079,2.0
LZ_LCRA,MV_VALV4_RN,0.9794842769440342,3.0
LZ_LCRA,LGE_PUN2,0.9794616336261001,4.0
LZ_LCRA,INGLCO_PUN1,0.9794455962966762,5.0
LZ_LCRA,INGLCO_PUN2,0.9794433625315374,6.0
LZ_LCRA,INGLCO_PUN3,0.9794402210135874,7.0
LZ_LCRA,MIRASOLE_GEN,0.9791868776429236,8.0
LZ_LCRA,VANCOURT_RN,0.9790575097595964,9.0
LZ_LCRA,NEBULA_RN,0.9790575097595964,10.0
LZ_LCRA,WHITE_PT_UN1,0.9789422077538967,11.0
LZ_LCRA,SIL_SILAS_9,0.9788902502932693,12.0
LZ_LCRA,SIL_SILAS_6,0.9788902502932693,13.0
LZ_LCRA,SIL_SILAS_10,0.9788852318114697,14.0
LZ_LCRA,MESTENO_RN,0.9787205140632094,15.0
LZ_LCRA,CABEZON_ALL,0.9787205140632094,16.0
LZ_LCRA,LV4_UNIT_1,0.9787205140632094,17.0
LZ_LCRA,LV3_UNIT1,0.9787205140632094,18.0
LZ_LCRA,SHAFFER_ALL,0.9785569115085944,19.0
LZ_LCRA,RN_SR_WIND1,0.9785402532057228,20.0
LZ_LCRA,REDFISH_ALL,0.9783785686645669,21.0
LZ_LCRA,ALGOD_ALL_RN,0.9783071561392889,22.0
LZ_LCRA,EXGNWTL_1,0.9780502112046763,23.0
LZ_LCRA,CEDROHI_CHW1,0.9780502112046763,24.0
LZ_LCRA,CHALUP_ALL,0.9773045833671411,25.0
LZ_LCRA,TRUENO_ALL,0.9772396516959979,26.0
LZ_LCRA,EL_RAYO_ALL,0.9772396516959979,27.0
LZ_LCRA,LMAJADAS_ALL,0.9771694908489965,28.0
LZ_LCRA,WFTANK_ESS1,0.976945501261938,29.0
LZ_LCRA,BORDAS_345,0.9766875497252755,30.0
LZ_LCRA,RELOJ_ALL,0.9766875497252755,31.0
LZ_LCRA,CAMWIND_RN,0.976653652124968,32.0
LZ_LCRA,TORR_ALL,0.9763542558216989,33.0
LZ_LCRA,CORAZON_RN,0.9763537750077523,34.0
LZ_LCRA,KARAKAW2_1,0.9762635933213116,35.0
LZ_LCRA,KARAKAW1_1,0.9762635933213116,36.0
LZ_LCRA,PALMWI_UNIT1,0.9761907921602891,37.0
LZ_LCRA,LV1A_LV1B,0.9760447192023323,38.0
LZ_LCRA,SANTACRU_ALL,0.9750661342567346,39.0
LZ_LCRA,DC_L,0.9747940680691388,40.0
LZ_LCRA,LARDVFTN_G4,0.9747916014822557,41.0
LZ_LCRA,LARDVFTN_G5,0.9747916014822557,42.0
LZ_LCRA,BRANDON_RN,0.9747061837600521,43.0
LZ_LCRA,BAFFIN_ALL,0.9738835711575532,44.0
LZ_LCRA,TGW_T1_T2,0.9738835711575532,45.0
LZ_LCRA,STELLA_RN,0.973883567762665,46.0
LZ_LCRA,PENA_ALL,0.9738818845369496,47.0
LZ_LCRA,BBREEZE_1_2,0.9724022142033278,48.0
LZ_LCRA,ELSAUZ_ALL,0.9723390277233629,49.0
LZ_LCRA,FOXTROT_ALL,0.9689068551023363,50.0
LZ_SOUTH,B_DAVIS_3,0.9730895925674246,1.0
LZ_SOUTH,B_DAVIS_4,0.9730895925674246,2.0
LZ_SOUTH,B_D_B_DAVIG1,0.9730895925674246,3.0
LZ_SOUTH,B_D_B_DAVIG2,0.9730895925674246,4.0
LZ_SOUTH,BRANDON_RN,0.9715757148950851,5.0
LZ_SOUTH,NUE_NUECESG8,0.9684958804384348,6.0
LZ_SOUTH,NUE_NUECESG9,0.9684958804384348,7.0
LZ_SOUTH,NUE_NUECESG7,0.9607616148323509,8.0
LZ_SOUTH,CCEC_GT1,0.9600426534455277,9.0
LZ_SOUTH,CCEC_GT2,0.9600426534455277,10.0
LZ_SOUTH,CCEC_PUN1,0.9600426534455277,11.0
LZ_SOUTH,CCEC_PUN2,0.9600426534455277,12.0
LZ_SOUTH,CCEC_ST1,0.9600426534455277,13.0
LZ_SOUTH,BRP_PBL2_RN,0.8329272958383225,14.0
LZ_SOUTH,BRP_PBL1_RN,0.8329256921173903,15.0
NED_NEDIN_G1,MCDLD_FCSBW1,0.9799669685749379,1.0
NED_NEDIN_G1,INKS_INKS_G1,0.9799241732790284,2.0
NED_NEDIN_G1,RIONOG_ST1,0.9799009337396262,3.0
NED_NEDIN_G1,RIONOG_CT3,0.9799009337396262,4.0
NED_NEDIN_G1,RIONOG_CT2,0.9799009337396262,5.0
NED_NEDIN_G1,RIONOG_CT1,0.9799009337396262,6.0
NED_NEDIN_G1,AMISTAD_ALL,0.9798890574560455,7.0
NED_NEDIN_G1,WL_RANCH_RN,0.9798069710636034,8.0
NED_NEDIN_G1,HAYSEN1_2,0.9797816044940191,9.0
NED_NEDIN_G1,GUADG_CCU1,0.9796143843780452,10.0
NED_NEDIN_G1,GUADG_CCU2,0.9796143843780452,11.0
NED_NEDIN_G1,HHGT_KENDAL,0.9786565598011427,12.0
NED_NEDIN_G1,RHESS2_ESS1,0.9786352005468872,13.0
NED_NEDIN_G1,WNDTS2_UNIT1,0.9784844830149422,14.0
NED_NEDIN_G1,BRAUNIG_VHB1,0.9780869826193499,15.0
NED_NEDIN_G1,BRAUNIG_VHB2,0.9780869826193499,16.0
NED_NEDIN_G1,BR_VHB6CT5_6,0.9780869826193499,17.0
NED_NEDIN_G1,BR_VHB6CT7_8,0.9780869826193499,18.0
NED_NEDIN_G1,CALAVER_OWS2,0.9779568408857815,19.0
NED_NEDIN_G1,CALAVER_OWS1,0.9779568408857815,20.0
NED_NEDIN_G1,LEONLCPCT1_2,0.977910952312658,21.0
NED_NEDIN_G1,LEONLCPCT3_4,0.977910952312658,22.0
NED_NEDIN_G1,RN_OCI_ALAMO,0.9778132879433434,23.0
NED_NEDIN_G1,BRAUNIG_VHB3,0.9776944005422483,24.0
NED_NEDIN_G1,CALAVER_JTD2,0.9776613880249404,25.0
NED_NEDIN_G1,CALAVER_JTD1,0.9776613880249404,26.0
NED_NEDIN_G1,LZ_CPS,0.9773493692126343,27.0
NED_NEDIN_G1,BRA_AVR1_CT2,0.9773195214953306,28.0
NED_NEDIN_G1,BRA_AVR_CST1,0.9773195214953306,29.0
NED_NEDIN_G1,CALAVER_JKS1,0.9767447777391396,30.0
NED_NEDIN_G1,CALAVER_JKS2,0.9767447777391396,31.0
NED_NEDIN_G1,X443ESRN,0.9763068650513405,32.0
NED_NEDIN_G1,NUE_NUECESG8,0.9761146544163033,33.0
NED_NEDIN_G1,NUE_NUECESG9,0.9761146544163033,34.0
NED_NEDIN_G1,BRP_RN_UNIT1,0.974669622560242,35.0
NED_NEDIN_G1,ROSELAND_ALL,0.9712059679780498,36.0
NED_NEDIN_G1,SCES_UNIT1,0.9709789021478841,37.0
NED_NEDIN_G1,OLNEYTN_RN,0.9694289547380237,38.0
NED_NEDIN_G1,NUE_NUECESG7,0.9690244931417027,39.0
NED_NEDIN_G1,CCEC_PUN2,0.9683573663812512,40.0
NED_NEDIN_G1,CCEC_GT1,0.9683573663812512,41.0
NED_NEDIN_G1,CCEC_GT2,0.9683573663812512,42.0
NED_NEDIN_G1,CCEC_PUN1,0.9683573663812512,43.0
NED_NEDIN_G1,CCEC_ST1,0.9683573663812512,44.0
NED_NEDIN_G1,BRANDON_RN,0.9638167043151028,45.0
NED_NEDIN_G1,BRP_PBL2_RN,0.8097119106589343,46.0
NED_NEDIN_G1,BRP_PBL1_RN,0.8097104569895996,47.0
NED_NEDIN_G2,RIONOG_ST1,0.9799927308466553,1.0
NED_NEDIN_G2,RIONOG_CT3,0.9799927308466553,2.0
NED_NEDIN_G2,RIONOG_CT2,0.9799927308466553,3.0
NED_NEDIN_G2,RIONOG_CT1,0.9799927308466553,4.0
NED_NEDIN_G2,INKS_INKS_G1,0.9799822099164712,5.0
NED_NEDIN_G2,AMISTAD_ALL,0.979911062538675,6.0
NED_NEDIN_G2,WL_RANCH_RN,0.9799099098244101,7.0
NED_NEDIN_G2,HAYSEN1_2,0.9798729180367117,8.0
NED_NEDIN_G2,GUADG_CCU1,0.9797067647616207,9.0
NED_NEDIN_G2,GUADG_CCU2,0.9797067647616207,10.0
NED_NEDIN_G2,RHESS2_ESS1,0.9788397886230288,11.0
NED_NEDIN_G2,HHGT_KENDAL,0.9787359060674147,12.0
NED_NEDIN_G2,WNDTS2_UNIT1,0.978665832597532,13.0
NED_NEDIN_G2,BRAUNIG_VHB1,0.9781483369537871,14.0
NED_NEDIN_G2,BRAUNIG_VHB2,0.9781483369537871,15.0
NED_NEDIN_G2,BR_VHB6CT5_6,0.9781483369537871,16.0
NED_NEDIN_G2,BR_VHB6CT7_8,0.9781483369537871,17.0
NED_NEDIN_G2,CALAVER_OWS2,0.9780129042181884,18.0
NED_NEDIN_G2,CALAVER_OWS1,0.9780129042181884,19.0
NED_NEDIN_G2,LEONLCPCT1_2,0.9779471045654361,20.0
NED_NEDIN_G2,LEONLCPCT3_4,0.9779471045654361,21.0
NED_NEDIN_G2,RN_OCI_ALAMO,0.9778563969966031,22.0
NED_NEDIN_G2,BRAUNIG_VHB3,0.9777427343164741,23.0
NED_NEDIN_G2,CALAVER_JTD1,0.977716701612216,24.0
NED_NEDIN_G2,CALAVER_JTD2,0.977716701612216,25.0
NED_NEDIN_G2,LZ_CPS,0.9773945463764461,26.0
NED_NEDIN_G2,BRA_AVR1_CT2,0.9773869365228798,27.0
NED_NEDIN_G2,BRA_AVR_CST1,0.9773869365228798,28.0
NED_NEDIN_G2,CALAVER_JKS1,0.9768152461279714,29.0
NED_NEDIN_G2,CALAVER_JKS2,0.9768152461279714,30.0
NED_NEDIN_G2,X443ESRN,0.9762692191271846,31.0
NED_NEDIN_G2,NUE_NUECESG8,0.9760153302939941,32.0
NED_NEDIN_G2,NUE_NUECESG9,0.9760153302939941,33.0
NED_NEDIN_G2,BRP_RN_UNIT1,0.9746405461928538,34.0
NED_NEDIN_G2,ROSELAND_ALL,0.9712266728363783,35.0
NED_NEDIN_G2,SCES_UNIT1,0.9710002032127986,36.0
NED_NEDIN_G2,OLNEYTN_RN,0.9695428330941498,37.0
NED_NEDIN_G2,NUE_NUECESG7,0.9688780155147108,38.0
NED_NEDIN_G2,CCEC_ST1,0.9682059828030172,39.0
NED_NEDIN_G2,CCEC_GT1,0.9682059828030172,40.0
NED_NEDIN_G2,CCEC_GT2,0.9682059828030172,41.0
NED_NEDIN_G2,CCEC_PUN1,0.9682059828030172,42.0
NED_NEDIN_G2,CCEC_PUN2,0.9682059828030172,43.0
NED_NEDIN_G2,BRANDON_RN,0.9629067578017239,44.0
NED_NEDIN_G2,BRP_PBL2_RN,0.8086127141507441,45.0
NED_NEDIN_G2,BRP_PBL1_RN,0.8086112744450895,46.0
NED_NEDIN_G3,CROSSETT_ALL,0.9799963188348256,1.0
NED_NEDIN_G3,EIFSLR_UNIT1,0.9799905256097116,2.0
NED_NEDIN_G3,FWLR_SLR_1,0.9799903770338606,3.0
NED_NEDIN_G3,EUNICE_ALL,0.9799805691015553,4.0
NED_NEDIN_G3,LAMESASLR_G,0.9799778306470831,5.0
NED_NEDIN_G3,PRSPERO2_ALL,0.9799776192390948,6.0
NED_NEDIN_G3,PROSPERO_ALL,0.9799776192390948,7.0
NED_NEDIN_G3,LAPETUS_U1,0.9799758736838708,8.0
NED_NEDIN_G3,BARROW_ALL,0.9799745149068568,9.0
NED_NEDIN_G3,RN_ECEC_HOLT,0.9799740944675638,10.0
NED_NEDIN_G3,SPTX12B_RN,0.9799722027847378,11.0
NED_NEDIN_G3,KINGW_ALL,0.9799719533789375,12.0
NED_NEDIN_G3,JACKCNTY_CT1,0.9799683485884719,13.0
NED_NEDIN_G3,JACKCNTY_CT2,0.9799683485884719,14.0
NED_NEDIN_G3,JACKCNTY_STG,0.9799683485884719,15.0
NED_NEDIN_G3,KEECHI_U1,0.9799683485884719,16.0
NED_NEDIN_G3,NWF_NWF1,0.9799663727866363,17.0
NED_NEDIN_G3,KINGE_ALL,0.9799656818400381,18.0
NED_NEDIN_G3,RIGGIN_UNIT1,0.9799618834867487,19.0
NED_NEDIN_G3,QALSW_ALL,0.9799613377790759,20.0
NED_NEDIN_G3,OECCS_1,0.979961034093317,21.0
NED_NEDIN_G3,OECCS_2,0.979961034093317,22.0
NED_NEDIN_G3,MAVCRK_W_ALL,0.9799606203799953,23.0
NED_NEDIN_G3,GALO_RN1,0.9799606203799953,24.0
NED_NEDIN_G3,ODESW_RN,0.9799589000040028,25.0
NED_NEDIN_G3,SWEC_G1,0.9799582493199177,26.0
NED_NEDIN_G3,GOA_GOATWIND,0.9799532911391851,27.0
NED_NEDIN_G3,PHOEBE_ALL,0.9799517857141263,28.0
NED_NEDIN_G3,LACY_CRK_ALL,0.9799453576082888,29.0
NED_NEDIN_G3,TRIPBUT1_RN,0.9799437206621565,30.0
NED_NEDIN_G3,NBOHR_RN,0.9799420460647533,31.0
NED_NEDIN_G3,RSK_RN,0.9799420460647533,32.0
NED_NEDIN_G3,LZ_LCRA,0.9799394603073087,33.0
NED_NEDIN_G3,GOMZ_RN,0.9799327986724053,34.0
NED_NEDIN_G3,SWOOSE1_U1,0.97993216389661,35.0
NED_NEDIN_G3,SWOOSEII_RN,0.9799320167615039,36.0
NED_NEDIN_G3,BRTSW_BCW1,0.9799290683922222,37.0
NED_NEDIN_G3,OBERON_U1,0.9799274650899695,38.0
NED_NEDIN_G3,LONESTAR_RN,0.979927247834333,39.0
NED_NEDIN_G3,LGD_LANGFORD,0.9799261216499336,40.0
NED_NEDIN_G3,RTLSNAKE_BT,0.979924776287826,41.0
NED_NEDIN_G3,W_PECO_UNIT1,0.9799246866181271,42.0
NED_NEDIN_G3,WRSBES_BESS1,0.9799239599897731,43.0
NED_NEDIN_G3,SBEAN_BESS,0.9799237118187402,44.0
NED_NEDIN_G3,ARAGORN_RN,0.9799215277191272,45.0
NED_NEDIN_G3,TI_SOLAR_ALL,0.9799215277191272,46.0
NED_NEDIN_G3,AVIAT_ALL,0.9799189886200564,47.0
NED_NEDIN_G3,CAPRIDGE_ALL,0.9799189886200564,48.0
NED_NEDIN_G3,CAPRIDG4_CR4,0.9799189886200564,49.0
NED_NEDIN_G3,SADLBACK_RN,0.9799184246318848,50.0
