Gas Pipeline Name,Holding Company Name,Point Name,Primary Point Type,Flow Point Name,Flow Point Number,Flow Point Interconnecting Entity Name,Flow Point Interconnecting Entity Type,Flow Date,End of Day,Flow Cycle,Flow Direction,Sum Operating Capacity Dth,Sum Scheduled Quantity Dth,Sum Operationally Available Quantity Dth,Capacity Utilization %,Gas Pipeline ID,Holding Company ID,Point ID,Flow Point Interconnecting Entity ID
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,6/6/2023 0:00,Yes,Final,Compressor,632000,114000,518000,18.04,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,6/5/2023 0:00,Yes,Final,Compressor,632000,167000,465000,26.42,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,6/4/2023 0:00,Yes,Final,Compressor,632000,199000,433000,31.49,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,6/3/2023 0:00,Yes,Final,Compressor,632000,189000,443000,29.91,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,6/2/2023 0:00,Yes,Final,Compressor,632000,224000,408000,35.44,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,6/1/2023 0:00,Yes,Final,Compressor,632000,160000,472000,25.32,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/31/2023 0:00,Yes,Final,Compressor,630000,33000,597000,5.24,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/30/2023 0:00,Yes,Final,Compressor,630000,32000,598000,5.08,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/29/2023 0:00,Yes,Final,Compressor,630000,39000,591000,6.19,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/28/2023 0:00,Yes,Final,Compressor,630000,125000,505000,19.84,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/27/2023 0:00,Yes,Final,Compressor,630000,101000,529000,16.03,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/26/2023 0:00,Yes,Final,Compressor,630000,122000,508000,19.37,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/25/2023 0:00,Yes,Final,Compressor,630000,20000,610000,3.17,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/24/2023 0:00,Yes,Final,Compressor,630000,5000,625000,0.79,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/23/2023 0:00,Yes,Final,Compressor,630000,20000,610000,3.17,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/22/2023 0:00,Yes,Final,Compressor,630000,128000,502000,20.32,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/21/2023 0:00,Yes,Final,Compressor,630000,77000,553000,12.22,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/20/2023 0:00,Yes,Final,Compressor,-667000,-15000,652000,2.25,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/19/2023 0:00,Yes,Final,Compressor,630000,48000,582000,7.62,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/18/2023 0:00,Yes,Final,Compressor,-667000,-37000,630000,5.55,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/17/2023 0:00,Yes,Final,Compressor,485000,16000,469000,3.3,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/16/2023 0:00,Yes,Final,Compressor,630000,23000,607000,3.65,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/15/2023 0:00,Yes,Final,Compressor,-667000,-116000,551000,17.39,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/14/2023 0:00,Yes,Final,Compressor,-667000,-48000,619000,7.2,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/13/2023 0:00,Yes,Final,Compressor,-667000,-3000,664000,0.45,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/12/2023 0:00,Yes,Final,Compressor,-667000,-7000,660000,1.05,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/11/2023 0:00,Yes,Final,Compressor,-667000,-75000,592000,11.24,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/10/2023 0:00,Yes,Final,Compressor,-667000,-11000,656000,1.65,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/9/2023 0:00,Yes,Final,Compressor,630000,139000,491000,22.06,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/8/2023 0:00,Yes,Final,Compressor,630000,106000,524000,16.83,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/7/2023 0:00,Yes,Final,Compressor,630000,124000,506000,19.68,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/6/2023 0:00,Yes,Final,Compressor,630000,127000,503000,20.16,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/5/2023 0:00,Yes,Final,Compressor,630000,95000,535000,15.08,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/4/2023 0:00,Yes,Final,Compressor,-667000,-80000,587000,11.99,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/3/2023 0:00,Yes,Final,Compressor,-667000,-46000,621000,6.9,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/2/2023 0:00,Yes,Final,Compressor,630000,25000,605000,3.97,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,5/1/2023 0:00,Yes,Final,Compressor,630000,65000,565000,10.32,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/30/2023 0:00,Yes,Final,Compressor,630000,59000,571000,9.37,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/29/2023 0:00,Yes,Final,Compressor,609000,39000,570000,6.4,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/28/2023 0:00,Yes,Final,Compressor,609000,66000,543000,10.84,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/27/2023 0:00,Yes,Final,Compressor,609000,100000,509000,16.42,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/26/2023 0:00,Yes,Final,Compressor,609000,100000,509000,16.42,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/25/2023 0:00,Yes,Final,Compressor,609000,146000,463000,23.97,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/24/2023 0:00,Yes,Final,Compressor,609000,152000,457000,24.96,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/23/2023 0:00,Yes,Final,Compressor,609000,123000,486000,20.2,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/22/2023 0:00,Yes,Final,Compressor,609000,115000,494000,18.88,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/21/2023 0:00,Yes,Final,Compressor,609000,206000,403000,33.83,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/20/2023 0:00,Yes,Final,Compressor,609000,79000,530000,12.97,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/19/2023 0:00,Yes,Final,Compressor,609000,108000,501000,17.73,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/18/2023 0:00,Yes,Final,Compressor,609000,196000,413000,32.18,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/17/2023 0:00,Yes,Final,Compressor,609000,177000,432000,29.06,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/16/2023 0:00,Yes,Final,Compressor,609000,181000,428000,29.72,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/15/2023 0:00,Yes,Final,Compressor,609000,169000,440000,27.75,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/14/2023 0:00,Yes,Final,Compressor,609000,218000,391000,35.8,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/13/2023 0:00,Yes,Final,Compressor,609000,199000,410000,32.68,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/12/2023 0:00,Yes,Final,Compressor,-677000,-32000,645000,4.73,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/11/2023 0:00,Yes,Final,Compressor,604000,125000,479000,20.7,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/10/2023 0:00,Yes,Final,Compressor,604000,221000,383000,36.59,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/9/2023 0:00,Yes,Final,Compressor,604000,177000,427000,29.3,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/8/2023 0:00,Yes,Final,Compressor,604000,228000,376000,37.75,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/7/2023 0:00,Yes,Intraday 3,Compressor,604000,215000,389000,35.6,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/6/2023 0:00,Yes,Intraday 3,Compressor,604000,204000,400000,33.77,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/5/2023 0:00,Yes,Intraday 3,Compressor,-681000,-66000,615000,9.69,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/4/2023 0:00,Yes,Intraday 3,Compressor,-681000,-53000,628000,7.78,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/3/2023 0:00,Yes,Intraday 3,Compressor,-681000,-93000,588000,13.66,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/2/2023 0:00,Yes,Intraday 3,Compressor,604000,184000,420000,30.46,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,4/1/2023 0:00,Yes,Intraday 3,Compressor,604000,154000,450000,25.5,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,3/31/2023 0:00,Yes,Intraday 3,Compressor,604000,145000,459000,24.01,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,3/30/2023 0:00,Yes,Intraday 3,Compressor,604000,216000,388000,35.76,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,3/29/2023 0:00,Yes,Intraday 3,Compressor,604000,158000,446000,26.16,60373,582865,622539,60373
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor Compressor,COMPRESSOR,Vidor Compressor,57263,Texas Eastern Transmission LP,Company,3/28/2023 0:00,Yes,Intraday 3,Compressor,604000,242000,362000,40.07,60373,582865,622539,60373
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/26/2023 0:00,Yes,Intraday 1,Segment,580000,261756,318244,45.13,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/25/2023 0:00,Yes,Intraday 3,Segment,580000,266831,313169,46.01,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/24/2023 0:00,Yes,Retroactive,Segment,580000,266829,313171,46.01,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/23/2023 0:00,Yes,Retroactive,Segment,580000,247790,332210,42.72,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/22/2023 0:00,Yes,Retroactive,Segment,580000,263116,316884,45.36,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/21/2023 0:00,Yes,Retroactive,Segment,580000,330747,249253,57.03,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/20/2023 0:00,Yes,Retroactive,Segment,580000,493195,86805,85.03,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/19/2023 0:00,Yes,Retroactive,Segment,580000,493195,86805,85.03,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/18/2023 0:00,Yes,Retroactive,Segment,580000,493195,86805,85.03,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/17/2023 0:00,Yes,Retroactive,Segment,580000,493195,86805,85.03,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/16/2023 0:00,Yes,Retroactive,Segment,580000,420817,159183,72.55,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/15/2023 0:00,Yes,Retroactive,Segment,580000,452952,127048,78.1,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/14/2023 0:00,Yes,Retroactive,Segment,580000,325606,254394,56.14,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/13/2023 0:00,Yes,Retroactive,Segment,580000,373804,206196,64.45,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/12/2023 0:00,Yes,Retroactive,Segment,580000,418998,161002,72.24,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/11/2023 0:00,Yes,Retroactive,Segment,580000,425498,154502,73.36,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/10/2023 0:00,Yes,Retroactive,Segment,580000,425498,154502,73.36,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/9/2023 0:00,Yes,Retroactive,Segment,580000,299008,280992,51.55,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/8/2023 0:00,Yes,Retroactive,Segment,580000,294768,285232,50.82,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/7/2023 0:00,Yes,Retroactive,Segment,580000,542350,37650,93.51,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/6/2023 0:00,Yes,Retroactive,Segment,580000,579728,272,99.95,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/5/2023 0:00,Yes,Retroactive,Segment,580000,541078,38922,93.29,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/4/2023 0:00,Yes,Retroactive,Segment,580000,541059,38941,93.29,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/3/2023 0:00,Yes,Retroactive,Segment,580000,541059,38941,93.29,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/2/2023 0:00,Yes,Retroactive,Segment,580000,573356,6644,98.85,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,6/1/2023 0:00,Yes,Retroactive,Segment,580000,580000,0,100,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,5/31/2023 0:00,Yes,Retroactive,Segment,580000,580000,0,100,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,5/30/2023 0:00,Yes,Retroactive,Segment,580000,389929,190071,67.23,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,5/29/2023 0:00,Yes,Retroactive,Segment,580000,375034,204966,64.66,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,5/28/2023 0:00,Yes,Retroactive,Segment,580000,375034,204966,64.66,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,5/27/2023 0:00,Yes,Retroactive,Segment,580000,373011,206989,64.31,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,5/26/2023 0:00,Yes,Retroactive,Segment,580000,402541,177459,69.4,60374,583589,2480188,60374
Transcontinental Gas Pipe Line Corp,Williams Companies Inc (The),Mainline Valve 40-40 MP 438.84,SEGMENT,Mainline MP 438.84 S to N NL,79719,Transcontinental Gas Pipe Line Corp,Company,5/25/2023 0:00,Yes,Retroactive,Segment,580000,525568,54432,90.62,60374,583589,2480188,60374
