CRR Buses,WECC Buses,Similarity
CWTR_P 1,mid_81998,0.18147385323882603
CWTR_P 1,MKTPSVC,0.49817761131009153
CWTR_P 1,mid_81792,0.18091830057842223
CWTR_P 1,PERK PS2,0.5088458739591333
CWTR_P 1,COVINGT5,0.23377737463399606
CWTR_P 1,SANTIAM,0.2009845895849524
CWTR_P 1,CRK 5C1C,0.2011059099890865
CWTR_P 1,GRIZZLY,0.15046453716423192
CWTR_P 1,ECO,0.42014288476935113
CWTR_P 1,CHUKAR,0.15564781380564224
CWTR_P 1,OCOTILLO 1,0.3170778921456893
CWTR_P 1,SLATT,0.13838670469119857
CWTR_P 1,TABLE MTN5M,0.23266149730631291
CWTR_P 1,OSTRNDER,0.16659106447387606
CWTR_P 1,LENZ CB2,0.2325493833699363
CWTR_P 1,KDY 5C3W,0.15426078605636384
CWTR_P 1,RINALDI2,0.1789043922271119
CWTR_P 1,JOHNDAY_PH3,0.4028846586982738
CWTR_P 1,MESQUIT2,0.15564781380564224
CWTR_P 1,GND_COULE_21,0.17697575898420795
CWTR_P 1,MLS 5C3W,0.1595688717911074
CWTR_P 1,DWORSHAK,0.2603846044620366
CWTR_P 1,OLYMPIA,0.45425789944100736
CWTR_P 1,CHP 5C1C,0.44351008479843745
CWTR_P 1,mid_81795,0.18091830057842223
CWTR_P 1,FOURCORN,0.3762546305066695
CWTR_P 1,mid_81855,0.18688074543904393
CWTR_P 1,SUNNYB1,0.18980902175688424
CWTR_P 1,TCY MP2,0.4845426862635325
CWTR_P 1,mid_81943,0.25622927755279873
CWTR_P 1,MESQUIT1,0.15564781380564224
CWTR_P 1,ADELANTO,0.15561172444770424
CWTR_P 1,ADL PF BUS 4,0.4239043922271119
CWTR_P 1,MLS 5C3K,0.16590846619635957
CWTR_P 1,mid_99780,0.23946748597061218
CWTR_P 1,ANPP_Q09_M,0.6666259288013647
CWTR_P 1,mid_81970,0.24764364762276136
CWTR_P 1,COYOTE,0.18213311707414845
CWTR_P 1,THICKWD1,0.3824916189990489
CWTR_P 1,L.BANS M,0.20501894589247144
CWTR_P 1,N.GILA,0.20642834824313394
CWTR_P 1,CBN 500,0.16060416138363195
CWTR_P 1,REDBLUFF,0.18807094707018385
CWTR_P 1,TABLE MTN,0.16854435035535903
CWTR_P 1,mid_81831,0.15545260308020528
CWTR_P 1,TACOMA,0.1923882337802436
CWTR_P 1,TRACY,0.1526851207403349
CWTR_P 1,MLS 5C1W,0.15957081994355043
CWTR_P 1,SATSOP,0.45425789944100736
CWTR_P 1,mid_81807,0.23881425182649052
CWTR_P 1,MCNARY,0.1440516309753294
CWTR_P 1,MALIN,0.16713309482751668
CWTR_P 1,mid_81720,0.403453415972689
CWTR_P 1,mid_81753,0.16763976789639645
CWTR_P 1,MOSSLAND,0.17579561139709637
CWTR_P 1,GATES,0.15955127036926728
CWTR_P 1,HASSYAMP,0.37959415581794936
CWTR_P 1,GARRISON,0.18514329960419373
CWTR_P 1,GUI 5C1K,0.16634656869283576
CWTR_P 1,RYC 5C3M,0.16882189632094946
CWTR_P 1,mid_81944,0.25622927755279873
CWTR_P 1,MLS 5C2W,0.15957081994355043
CWTR_P 1,mid_81839,0.20827453429065734
CWTR_P 1,mid_81718,0.40199091597268904
CWTR_P 1,PNPKAPS,0.5014871098205678
CWTR_P 1,REV 500,0.16279447844501282
CWTR_P 1,KLY 500,0.13636191246733012
CWTR_P 1,LIT_GOS_PH1,0.47718929718940184
CWTR_P 1,TROUTDAL,0.23896798492051796
CWTR_P 1,CHIEF_JO,0.14995742846864255
CWTR_P 1,VICTORVL,0.13919053234785222
CWTR_P 1,VALLEYSC,0.18839976310291118
CWTR_P 1,CHEF_JO_PH6,0.4803904489029139
CWTR_P 1,JOHNDAY_PH4,0.4028846586982738
CWTR_P 1,SYA 5C1N,0.1540288735579079
CWTR_P 1,CBK 500,0.16211557375748625
CWTR_P 1,ANTICLIN,0.26607763056012873
CWTR_P 1,KDY 5C1G,0.18690320704223834
CWTR_P 1,BDVWSOLR 2,0.17968384881938973
CWTR_P 1,HRTLAND,0.20359836532456232
CWTR_P 1,OCOTILLO,0.17797643580720648
CWTR_P 1,mid_81914,0.21454289408542696
CWTR_P 1,MARION,0.13598199398440317
CWTR_P 1,COLSTRIPGSU3,0.48521916600244297
CWTR_P 1,LOW MON,0.1407120241444201
CWTR_P 1,COVINGT4,0.1923882337802436
CWTR_P 1,COLSTRIPGSU4,0.48521916600244297
CWTR_P 1,SERRANO,0.17790346513339128
CWTR_P 1,COYO M1,0.298436276530503
CWTR_P 1,CARTYM1,0.38857905017657546
CWTR_P 1,CEN FERY,0.16007060774428397
CUSTER 3,ADELANTY,0.24067935603276247
CUSTER 3,ECO MP,0.3462464094852835
CUSTER 3,mid_99779,0.29841933531189113
CUSTER 3,NWEST,0.3796886492459341
CUSTER 3,JOHN DAY,0.07383263046637702
CUSTER 3,GRAND_COULEE,0.10405919633431868
CUSTER 3,ALVEY_TIE,0.22365168974630453
CUSTER 3,GND_COULE_24,0.2946489726414029
CUSTER 3,mid_81721,0.26273970910652583
CUSTER 3,mid_81974,0.29448098526339445
CUSTER 3,ADL PF BUS 3,0.1706793560327625
CUSTER 3,TKW 500,0.19301879633599678
CUSTER 3,MDN 500,0.11476094609470758
CUSTER 3,DMR 500,0.3349255826152807
CUSTER 3,MLS 5C1K,0.25608861092496593
CUSTER 3,CRYSTAL,0.3629910919101058
CUSTER 3,COLSTRIP 500,0.5665700475840084
CUSTER 3,SUNNYB2,0.39687838393316943
CUSTER 3,HAE SVC,0.2635368328676945
CUSTER 3,RING2DUM,0.15485639251523065
CUSTER 3,NIC 500,0.07244040688362657
CUSTER 3,ACK 500,0.17913365622770494
CUSTER 3,KDY 5C2W,0.17435909093999902
CUSTER 3,CAPTJACK,0.3377436351159975
CUSTER 3,CHP 5C1K,0.2603553981018161
CUSTER 3,MCCULLGH,0.1938599295509644
CUSTER 3,GND_COULE_20,0.2946489726414029
CUSTER 3,LUGO,0.09334831225572862
CUSTER 3,mid_81895,0.2783907599120971
CUSTER 3,COLRIVER,0.4020240795123985
CUSTER 3,WESTWING,0.31437392271787357
CUSTER 3,CRSTL N,0.34300825174360594
CUSTER 3,mid_81772,0.2898202871756986
CUSTER 3,SUMMER L,0.38597239644032866
CUSTER 3,BUCKLEY,0.20124198855677108
CUSTER 3,SLHWK,0.22030199844538137
CUSTER 3,mid_81896,0.2783907599120971
CUSTER 3,mid_81854,0.2978472053202747
CUSTER 3,MOHAVE,0.23881824033477433
CUSTER 3,PERKINS,0.2405275663612561
CUSTER 3,JOJOBA,0.09840743730355729
CUSTER 3,DELANEY,0.19892673910973258
CUSTER 3,mid_81999,0.2983368281242373
CUSTER 3,BROADVIEW B,0.18181920235467297
CUSTER 3,mid_81817,0.3410111518617634
CUSTER 3,mid_97940,0.1659180514910053
CUSTER 3,PAUL,0.13458341613878302
CUSTER 3,PERK PS1,0.29926948577188817
CUSTER 3,IV BK81 MP,0.33295754656000487
CUSTER 3,COPPMTN3,0.49146997361449707
CUSTER 3,mid_81832,0.19523652504762912
CUSTER 3,GND_COULE_19,0.2946489726414029
CUSTER 3,JOHNDAY_PH1,0.1783337517481682
CUSTER 3,SUNCREST,0.3913901438640238
CUSTER 3,LENZ CB1,0.29218864924593413
CUSTER 3,HTHFIELD1,0.40440630246119214
CUSTER 3,mid_81973,0.29448098526339445
CUSTER 3,mid_81771,0.2898202871756986
CUSTER 3,MORGAN,0.22480708857135492
CUSTER 3,TOLUCA,0.1706793560327625
CUSTER 3,WAUTOMA,0.258454951980012
CUSTER 3,SEL 500,0.20390719826140327
CUSTER 3,LENZIE,0.18396348323740624
CUSTER 3,ARLINTON,0.21680336320343377
CUSTER 3,ECHOLAKE,0.24699265277547727
CUSTER 3,CHEF_JO_PH5,0.5001890923629391
CUSTER 3,mid_81818,0.3410111518617634
CUSTER 3,SBK 500,0.2405195449315236
CUSTER 3,MIDWAY,0.16403880316825925
CUSTER 3,mid_81853,0.2978472053202747
CUSTER 3,AVSOLAR,0.3218033632034338
CUSTER 3,SCHULTZ,0.2262850385249823
CUSTER 3,ROUND MT,0.23326332067883646
CUSTER 3,ROUNDB_STR,0.272177819085662
CUSTER 3,BROADVIEW,0.17221710434790424
CUSTER 3,PCN 500,0.12520583438856056
CUSTER 3,Q227,0.3062352185021028
CUSTER 3,AMC 5C1I,0.21658010415453424
CUSTER 3,SKA 500,0.35873183200387637
CUSTER 3,HERMCALP,0.16077866007007838
CUSTER 3,CUSTER,0.6560844934371498
CUSTER 3,KDY 5C2G,0.2574925015537766
CUSTER 3,PINAL_C,0.27161509004385637
CUSTER 3,DIABLOCNYNSS,0.22233851102628943
CUSTER 3,mid_81752,0.2187437725396161
CUSTER 3,mid_81806,0.28496840889899117
CUSTER 3,RD MT 1M,0.43253330254192635
CUSTER 3,TORTOLITA,0.42617518902718776
CUSTER 3,VINCENT,0.18158056252127244
CUSTER 3,VAS 500,0.1959934051548622
CUSTER 3,ALVEY,0.33996835731088004
CUSTER 3,LOW_GRN_PH1,0.43593300647542027
CUSTER 3,NAVAJO,0.28307589450519377
CUSTER 3,JOHNDAY_PH2,0.1783337517481682
CUSTER 3,LAUGHLIN2,0.26615456189599535
CUSTER 3,mid_81794,0.2774190814127193
CUSTER 3,MOAPA,0.3035880408539605
CUSTER 3,KNIGHT,0.16430946951753747
CUSTER 3,SYA 5C1M,0.40441712032453203
CUSTER 3,mid_81862,0.24757941045213475
CUSTER 3,mid_81793,0.2774190814127193
CUSTER 3,PALOVRDE,0.21083930431023795
CUSTER 3,BIG_HAN_STA#,0.3868209027872469
CUSTER 3,ADL PF BUS 2,0.1706793560327625
CUSTER 3,TCY MP1,0.42145148279841094
CUSTER 3,HOT SPR,0.5252434413207464
CUSTER 3,mid_81791,0.20738457959527007
CUSTER 3,MAPLEVLY_VL,0.3503712074358817
CUSTER 3,HA CC,0.2603019984453814
CUSTER 3,ANTELOPE,0.1805362494682295
CUSTER 3,BROWNING,0.2868033741417367
CUSTER 3,SACJWA#,0.25488628917123113
CUSTER 3,mid_81719,0.12720475248962343
CUSTER 3,MIRA81X2,0.2397105870389937
CUSTER 3,ALLSTON,0.3456858681632774
CUSTER 3,GENESEE4,0.25513805806654133
CUSTER 3,MARKETPL,0.2428816271950273
CUSTER 3,ASHE,0.20957161753927728
CUSTER 3,mid_81913,0.3711355816058916
CUSTER 3,mid_81894,0.2783907599120971
CUSTER 3,mid_81879,0.3093766697545217
CUSTER 3,ING 500,0.11639348855841973
CUSTER 3,mid_81969,0.30681983706907395
CUSTER 3,LOW GRAN,0.26802746292372714
CUSTER 3,ADELANTX,0.24067935603276247
CUSTER 3,DEVERS,0.2703055473313796
CUSTER 3,SYA 5C2N,0.16222455806322345
CUSTER 3,mid_81838,0.33987271019213466
CUSTER 3,mid_97941,0.1659180514910053
CUSTER 3,MIRALOMA,0.1463914197800077
CUSTER 3,SNOKING#,0.2574399933020315
CUSTER 3,TESLA,0.2179836225174353
CUSTER 3,SYA 5C2M,0.40436694507117293
CUSTER 3,H ALLEN,0.14977474549275957
CUSTER 3,MSA 500,0.2993942200243265
CUSTER 3,mid_81722,0.26273970910652583
CUSTER 3,SNCRSMP2,0.30413586207440635
CUSTER 3,TAFT,0.30608009122116886
CUSTER 3,BIG EDDY,0.11487994713351384
CUSTER 3,ADELSVC,0.24067935603276247
CUSTER 3,HANFORD,0.15460903414943378
CUSTER 3,AMC 5C1N,0.16089736488588516
CUSTER 3,SNCRSMP1,0.30413586207440635
CUSTER 3,IV BK82 MP,0.33295754656000487
CUSTER 3,KEEPHIL2,0.22776091892655384
CUSTER 3,LIT GOOS,0.15989999830928037
CUSTER 3,LOSBANOS,0.18220103933590592
CUSTER 3,SACJAWEA,0.255399540357587
CUSTER 3,RYC 5C3N,0.15908125435140325
CUSTER 3,MIDPOINT,0.13341385398274005
CUSTER 3,mid_99982,0.16174685174081152
CUSTER 3,GND_COULE_22,0.2946489726414029
CUSTER 3,mid_81923,0.3059903354623946
CUSTER 3,AMC 5C2M,0.21933789905685538
CUSTER 3,SNOKING,0.26490099283007756
CUSTER 3,mid_81922,0.3059903354623946
CUSTER 3,mid_81790,0.20738457959527007
CUSTER 3,MIGUELMP,0.15867116660345712
CUSTER 3,IEEC,0.6926643634554278
CUSTER 3,RAVER,0.18247608257512524
CUSTER 3,ROBINSON,0.15322291624235082
CUSTER 3,MOENKOPI,0.22187986677364382
CUSTER 3,GUI 5C1N,0.15876726389977963
CUSTER 3,WSN 500,0.17745574531684155
CUSTER 3,LOW_MON_PH1,0.39184905833284966
CUSTER 3,CKY 500,0.22711624487876045
CUSTER 3,GMS 500,0.15494321564243502
CUSTER 3,AEOLUS,0.1691044729884995
CUSTER 3,IMPRLVLY,0.21161232172675595
CUSTER 3,DALLASES,0.24611087658617672
CUSTER 3,VIC KDUM,0.3534568295293484
CUSTER 3,NEXTERA 500,0.5584021247681814
CUSTER 3,DWORSHAK_PH,0.2642570115009193
CUSTER 3,WIRLWIND,0.1643155123296477
CUSTER 3,RUDD,0.279434475623355
CUSTER 3,MLS 5C2K,0.2560559891300097
CUSTER 3,CENTRLIA_P2,0.4320066170729612
CUSTER 3,CRK 5C1K,0.2621427632443987
CUSTER 3,BROADVIEW A,0.18181920235467297
CUSTER 3,KDY 5C1W,0.17435909093999902
CUSTER 3,LANE,0.2811583589125127
CUSTER 3,HDWSH,0.11625466854874945
CUSTER 3,HTHFIELD2,0.22945325003210637
CUSTER 3,ADL PF BUS 1,0.1706793560327625
CUSTER 3,LAUGHLIN1,0.26615456189599535
CUSTER 3,mid_81863,0.24757941045213475
CUSTER 3,MEAD,0.13657168360457084
CUSTER 3,AMC 5C2N,0.15807059012418223
CUSTER 3,KDS 500,0.2144499905425142
CUSTER 3,GND_COULE_23,0.2946489726414029
CUSTER 3,IV BK80 MP,0.33295754656000487
CUSTER 3,MONROE,0.2850548778628472
CUSTER 3,PEARL,0.1721035968173865
CUSTER 3,ELLERSLI1,0.21795189357278025
CUSTER 3,GLN 500,0.1324670222413122
CUSTER 3,HAE SVCL,0.3362600369448444
CUSTER 3,HARQUAHA,0.1468033632034338
CUSTER 3,AGUACAL1,0.30263223006591694
CUSTER 3,ELDORDO,0.13830531363424747
CUSTER 3,SAGUARO,0.47393544846086877
CUSTER 3,KEEPHIL3,0.2632540331044643
CUSTER 3,mid_81998,0.2983368281242373
CUSTER 3,MKTPSVC,0.4248033069478304
CUSTER 3,mid_81792,0.2774190814127193
CUSTER 3,PERK PS2,0.29926948577188817
CUSTER 3,COVINGT5,0.3279693259410751
CUSTER 3,SANTIAM,0.36865835891251264
CUSTER 3,CRK 5C1C,0.3755157388677748
CUSTER 3,GRIZZLY,0.1356310528664848
CUSTER 3,ECO,0.5811198445128687
CUSTER 3,CHUKAR,0.3218033632034338
CUSTER 3,OCOTILLO 1,0.3682607220534312
CUSTER 3,SLATT,0.1870779260107408
CUSTER 3,TABLE MTN5M,0.374644338489158
CUSTER 3,OSTRNDER,0.30753608499905316
CUSTER 3,LENZ CB2,0.29218864924593413
CUSTER 3,KDY 5C3W,0.16212032638806154
CUSTER 3,RINALDI2,0.1706793560327625
CUSTER 3,JOHNDAY_PH3,0.1783337517481682
CUSTER 3,MESQUIT2,0.25784053120211314
CUSTER 3,GND_COULE_21,0.2946489726414029
CUSTER 3,MLS 5C3W,0.2413079363247903
CUSTER 3,DWORSHAK,0.4467575821510703
CUSTER 3,OLYMPIA,0.2820066170729612
CUSTER 3,CHP 5C1C,0.36771167036162655
CUSTER 3,mid_81795,0.2774190814127193
CUSTER 3,FOURCORN,0.2580228336192654
CUSTER 3,mid_81855,0.2978472053202747
CUSTER 3,SUNNYB1,0.24283319788048924
CUSTER 3,TCY MP2,0.425611482798411
CUSTER 3,mid_81943,0.257182136344562
CUSTER 3,MESQUIT1,0.23430336320343378
CUSTER 3,ADELANTO,0.11998684779938125
CUSTER 3,ADL PF BUS 4,0.1706793560327625
CUSTER 3,MLS 5C3K,0.2572787974331466
CUSTER 3,mid_99780,0.29841933531189113
CUSTER 3,ANPP_Q09_M,0.239254767209793
CUSTER 3,mid_81970,0.30681983706907395
CUSTER 3,COYOTE,0.38921989308019705
CUSTER 3,THICKWD1,0.2484388881866049
CUSTER 3,L.BANS M,0.30900761481526245
CUSTER 3,N.GILA,0.35030617061118924
CUSTER 3,CBN 500,0.26970715551012125
CUSTER 3,REDBLUFF,0.26561746534114317
CUSTER 3,TABLE MTN,0.26573138754312564
CUSTER 3,mid_81831,0.19523652504762912
CUSTER 3,TACOMA,0.25796932594107513
CUSTER 3,TRACY,0.1464362322149243
CUSTER 3,MLS 5C1W,0.2395382576066657
CUSTER 3,SATSOP,0.3695066170729612
CUSTER 3,mid_81807,0.28496840889899117
CUSTER 3,MCNARY,0.17789804772673995
CUSTER 3,MALIN,0.19518886048057593
CUSTER 3,mid_81720,0.1272758060888577
CUSTER 3,mid_81753,0.2187437725396161
CUSTER 3,MOSSLAND,0.27757715827963997
CUSTER 3,GATES,0.2532732698175812
CUSTER 3,HASSYAMP,0.14433866909923565
CUSTER 3,GARRISON,0.23868412395390065
CUSTER 3,GUI 5C1K,0.1968066031522084
CUSTER 3,RYC 5C3M,0.21905525440024307
CUSTER 3,mid_81944,0.257182136344562
CUSTER 3,MLS 5C2W,0.2395382576066657
CUSTER 3,mid_81839,0.33987271019213466
CUSTER 3,mid_81718,0.12715367839858588
CUSTER 3,PNPKAPS,0.30956453430307174
CUSTER 3,REV 500,0.215944517112502
CUSTER 3,KLY 500,0.10334131262394505
CUSTER 3,LIT_GOS_PH1,0.4815403917280187
CUSTER 3,TROUTDAL,0.45071977341408864
CUSTER 3,CHIEF_JO,0.19949533858901186
CUSTER 3,VICTORVL,0.20385298123448875
CUSTER 3,VALLEYSC,0.28825950861819644
CUSTER 3,CHEF_JO_PH6,0.5001890923629391
CUSTER 3,JOHNDAY_PH4,0.1783337517481682
CUSTER 3,SYA 5C1N,0.1622389223114227
CUSTER 3,CBK 500,0.26434422395969476
CUSTER 3,ANTICLIN,0.08160447298849952
CUSTER 3,KDY 5C1G,0.2575088715547542
CUSTER 3,BDVWSOLR 2,0.313444810495278
CUSTER 3,HRTLAND,0.3568373462360975
CUSTER 3,OCOTILLO,0.33648940305393676
CUSTER 3,mid_81914,0.3711355816058916
CUSTER 3,MARION,0.09601837862426078
CUSTER 3,COLSTRIPGSU3,0.7345721247681813
CUSTER 3,LOW MON,0.11778803666231341
CUSTER 3,COVINGT4,0.3279693259410751
CUSTER 3,COLSTRIPGSU4,0.7345721247681813
CUSTER 3,SERRANO,0.2940632748525055
CUSTER 3,COYO M1,0.3443631079757241
CUSTER 3,CARTYM1,0.26925310201454383
CUSTER 3,CEN FERY,0.30214999830928035
OCTILO 3,ADELANTY,0.21971093077835324
OCTILO 3,ECO MP,0.5586880810100381
OCTILO 3,mid_99779,0.27739064713771994
OCTILO 3,NWEST,0.21640560261777902
OCTILO 3,JOHN DAY,0.04626458142506614
OCTILO 3,GRAND_COULEE,0.11418099208471971
OCTILO 3,ALVEY_TIE,0.4077284317050562
OCTILO 3,GND_COULE_24,0.47454708395310097
OCTILO 3,mid_81721,0.18436405562038524
OCTILO 3,mid_81974,0.2802827759924194
OCTILO 3,ADL PF BUS 3,0.11328026251482404
OCTILO 3,TKW 500,0.13033571511769296
OCTILO 3,MDN 500,0.07217778747792199
OCTILO 3,DMR 500,0.1723889725820132
OCTILO 3,MLS 5C1K,0.12303806984976694
OCTILO 3,CRYSTAL,0.4920016996724599
OCTILO 3,COLSTRIP 500,0.2558379517645098
OCTILO 3,SUNNYB2,0.254997378701001
OCTILO 3,HAE SVC,0.12305372776662013
OCTILO 3,RING2DUM,0.2811990199928732
OCTILO 3,NIC 500,0.047693172924345675
OCTILO 3,ACK 500,0.17565676454900028
OCTILO 3,KDY 5C2W,0.11050933141195743
OCTILO 3,CAPTJACK,0.26493467754230615
OCTILO 3,CHP 5C1K,0.19522443348613058
OCTILO 3,MCCULLGH,0.19086923236279946
OCTILO 3,GND_COULE_20,0.47454708395310097
OCTILO 3,LUGO,0.058503732175994666
OCTILO 3,mid_81895,0.17418911507321738
OCTILO 3,COLRIVER,0.2377907902821198
OCTILO 3,WESTWING,0.1394496729240284
OCTILO 3,CRSTL N,0.4452846301125114
OCTILO 3,mid_81772,0.2683727913732406
OCTILO 3,SUMMER L,0.2755983207393221
OCTILO 3,BUCKLEY,0.23141170711582515
OCTILO 3,SLHWK,0.15989637258897413
OCTILO 3,mid_81896,0.17418911507321738
OCTILO 3,mid_81854,0.19344326830386915
OCTILO 3,MOHAVE,0.15946437789397394
OCTILO 3,PERKINS,0.1468586551583565
OCTILO 3,JOJOBA,0.06060411096509393
OCTILO 3,DELANEY,0.11631504272665781
OCTILO 3,mid_81999,0.17978710223821284
OCTILO 3,BROADVIEW B,0.1529995674810558
OCTILO 3,mid_81817,0.1972119962273098
OCTILO 3,mid_97940,0.26053616495069165
OCTILO 3,PAUL,0.2105424815508786
OCTILO 3,PERK PS1,0.2772388380910597
OCTILO 3,IV BK81 MP,0.2754351700378852
OCTILO 3,COPPMTN3,0.3680086316445269
OCTILO 3,mid_81832,0.12848887376738463
OCTILO 3,GND_COULE_19,0.47454708395310097
OCTILO 3,JOHNDAY_PH1,0.11070799181022653
OCTILO 3,SUNCREST,0.37336281077494354
OCTILO 3,LENZ CB1,0.2250722692844457
OCTILO 3,HTHFIELD1,0.37832791098758767
OCTILO 3,mid_81973,0.2802827759924194
OCTILO 3,mid_81771,0.2683727913732406
OCTILO 3,MORGAN,0.13228425670046004
OCTILO 3,TOLUCA,0.2299469291814907
OCTILO 3,WAUTOMA,0.22487801578927324
OCTILO 3,SEL 500,0.18898416366352022
OCTILO 3,LENZIE,0.12371631098520587
OCTILO 3,ARLINTON,0.15914635065260202
OCTILO 3,ECHOLAKE,0.2777595368237539
OCTILO 3,CHEF_JO_PH5,0.37441802969137294
OCTILO 3,mid_81818,0.1972119962273098
OCTILO 3,SBK 500,0.09705363406308246
OCTILO 3,MIDWAY,0.10553342288918906
OCTILO 3,mid_81853,0.19344326830386915
OCTILO 3,AVSOLAR,0.17664635065260204
OCTILO 3,SCHULTZ,0.18734231058957937
OCTILO 3,ROUND MT,0.143318374543507
OCTILO 3,ROUNDB_STR,0.2669972202265776
OCTILO 3,BROADVIEW,0.10799935122158369
OCTILO 3,PCN 500,0.0801052073892006
OCTILO 3,Q227,0.2877892461277464
OCTILO 3,AMC 5C1I,0.13509066129826508
OCTILO 3,SKA 500,0.17845703820133196
OCTILO 3,HERMCALP,0.33519429357923397
OCTILO 3,CUSTER,0.3500797488960401
OCTILO 3,KDY 5C2G,0.16014497963920843
OCTILO 3,PINAL_C,0.24254442433047735
OCTILO 3,DIABLOCNYNSS,0.15993518648433938
OCTILO 3,mid_81752,0.13929967634326543
OCTILO 3,mid_81806,0.2614280397549195
OCTILO 3,RD MT 1M,0.29146982450387166
OCTILO 3,TORTOLITA,0.35520695699502897
OCTILO 3,VINCENT,0.13862440235145387
OCTILO 3,VAS 500,0.06953138057206155
OCTILO 3,ALVEY,0.2496903261259247
OCTILO 3,LOW_GRN_PH1,0.4372804683938375
OCTILO 3,NAVAJO,0.2114454775590817
OCTILO 3,JOHNDAY_PH2,0.11070799181022653
OCTILO 3,LAUGHLIN2,0.3741649735107826
OCTILO 3,mid_81794,0.169456666620051
OCTILO 3,MOAPA,0.23221069440083583
OCTILO 3,KNIGHT,0.1037111644294627
OCTILO 3,SYA 5C1M,0.26863580865816994
OCTILO 3,mid_81862,0.16101412849543312
OCTILO 3,mid_81793,0.169456666620051
OCTILO 3,PALOVRDE,0.08520040186556688
OCTILO 3,BIG_HAN_STA#,0.3062134691841588
OCTILO 3,ADL PF BUS 2,0.11328026251482404
OCTILO 3,TCY MP1,0.3365298589787614
OCTILO 3,HOT SPR,0.32293485423639534
OCTILO 3,mid_81791,0.3284291294359605
OCTILO 3,MAPLEVLY_VL,0.3914530896294345
OCTILO 3,HA CC,0.15989637258897413
OCTILO 3,ANTELOPE,0.2898662751495823
OCTILO 3,BROWNING,0.2048744747392132
OCTILO 3,SACJWA#,0.19123282999166985
OCTILO 3,mid_81719,0.21855742987612317
OCTILO 3,MIRA81X2,0.17092629793608763
OCTILO 3,ALLSTON,0.21297824540793991
OCTILO 3,GENESEE4,0.15586896857353744
OCTILO 3,MARKETPL,0.2315271132716754
OCTILO 3,ASHE,0.07806190821556382
OCTILO 3,mid_81913,0.2404023920796922
OCTILO 3,mid_81894,0.17418911507321738
OCTILO 3,mid_81879,0.3139593349270205
OCTILO 3,ING 500,0.07217778747792199
OCTILO 3,mid_81969,0.29994081415796403
OCTILO 3,LOW GRAN,0.13340799329676417
OCTILO 3,ADELANTX,0.2597109307783532
OCTILO 3,DEVERS,0.19864546729487437
OCTILO 3,SYA 5C2N,0.10854678766581304
OCTILO 3,mid_81838,0.22444688265166815
OCTILO 3,mid_97941,0.26053616495069165
OCTILO 3,MIRALOMA,0.19164322945563353
OCTILO 3,SNOKING#,0.16041742937375758
OCTILO 3,TESLA,0.20026617634740745
OCTILO 3,SYA 5C2M,0.26863580865816994
OCTILO 3,H ALLEN,0.16328978659112353
OCTILO 3,MSA 500,0.13767979625766755
OCTILO 3,mid_81722,0.18436405562038524
OCTILO 3,SNCRSMP2,0.39225290808027136
OCTILO 3,TAFT,0.15129404136163313
OCTILO 3,BIG EDDY,0.07165328394011929
OCTILO 3,ADELSVC,0.1497109307783533
OCTILO 3,HANFORD,0.054505716651798965
OCTILO 3,AMC 5C1N,0.19310631147533686
OCTILO 3,SNCRSMP1,0.39225290808027136
OCTILO 3,IV BK82 MP,0.23543517003788525
OCTILO 3,KEEPHIL2,0.23116256595972107
OCTILO 3,LIT GOOS,0.19552979309797694
OCTILO 3,LOSBANOS,0.07100377209629101
OCTILO 3,SACJAWEA,0.49986140092387243
OCTILO 3,RYC 5C3N,0.17560631147533684
OCTILO 3,MIDPOINT,0.22210842852136198
OCTILO 3,mid_99982,0.2559034572075448
OCTILO 3,GND_COULE_22,0.47454708395310097
OCTILO 3,mid_81923,0.27915944312308333
OCTILO 3,AMC 5C2M,0.22940824223500286
OCTILO 3,SNOKING,0.4132492733785724
OCTILO 3,mid_81922,0.27915944312308333
OCTILO 3,mid_81790,0.3284291294359605
OCTILO 3,MIGUELMP,0.3406347534059818
OCTILO 3,IEEC,0.7008534020987378
OCTILO 3,RAVER,0.06343779708549417
OCTILO 3,ROBINSON,0.26182222571798003
OCTILO 3,MOENKOPI,0.14937831695111725
OCTILO 3,GUI 5C1N,0.10513168354877182
OCTILO 3,WSN 500,0.0562561625649153
OCTILO 3,LOW_MON_PH1,0.2988737129213244
OCTILO 3,CKY 500,0.2048176513968768
OCTILO 3,GMS 500,0.09571859997659125
OCTILO 3,AEOLUS,0.1277588954223867
OCTILO 3,IMPRLVLY,0.21645295554329833
OCTILO 3,DALLASES,0.48536318798717115
OCTILO 3,VIC KDUM,0.2631166196751833
OCTILO 3,NEXTERA 500,0.33947804796995407
OCTILO 3,DWORSHAK_PH,0.39906474832371647
OCTILO 3,WIRLWIND,0.15864707449705034
OCTILO 3,RUDD,0.17210710693340045
OCTILO 3,MLS 5C2K,0.12303806984976694
OCTILO 3,CENTRLIA_P2,0.5512134691841588
OCTILO 3,CRK 5C1K,0.19729261530431239
OCTILO 3,BROADVIEW A,0.113207630490049
OCTILO 3,KDY 5C1W,0.11050933141195743
OCTILO 3,LANE,0.19901208640671325
OCTILO 3,HDWSH,0.1258198164251087
OCTILO 3,HTHFIELD2,0.49374497143570917
OCTILO 3,ADL PF BUS 1,0.11328026251482404
OCTILO 3,LAUGHLIN1,0.3741649735107826
OCTILO 3,mid_81863,0.16101412849543312
