Path,Sourcename,Sinkname,PEAKTYPE,HEDGETYPE,Period,DA congestion,RT LMP,Seq6,Seq5,Seq4,Seq3,Seq2,Seq1,Monthly Auction,Monthly Auction PnL,Seq1 PnL,Seq2 PnL,Seq3 PnL,Seq4 PnL,Seq5 PnL,Seq6 PnL,Plant,Size (MW),ShadowPricePerMWH,BidPricePerMWH
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-01-01,0.8683,0.905,3.08,1.8713,0.8325,1.13,0.55,1.36,2.1,-1.2317,-0.4917000000000002,0.3182999999999999,-0.26169999999999993,0.035799999999999936,-1.003,-2.2117,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-02-01,1.1064,-0.1133,2.74,1.78,0.85,1.3116,0.8449,1.55,1.96,-0.8535999999999999,-0.4436,0.2615000000000001,-0.20520000000000005,0.2564000000000001,-0.6736,-1.6336000000000002,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-03-01,3.8463,3.6202,3.49,3.0397,2.59,2.7565,2.3538,3.75,2.1812,1.6650999999999998,0.09629999999999984,1.4924999999999995,1.0898,1.2563,0.8066,0.3562999999999996,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-04-01,4.8843,7.2082,3.35,3.2101,3.0282,2.9823,2.5506,3.75,4.5,0.3842999999999997,1.1342999999999996,2.3336999999999994,1.902,1.8561,1.6741999999999997,1.5342999999999996,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-05-01,3.2201,5.5236,3.94,3.5,3.08,2.8187,2.27,3.4525,4.7724,-1.5523000000000002,-0.23240000000000016,0.9501,0.40139999999999976,0.1400999999999999,-0.27990000000000004,-0.7199,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-06-01,4.3846,3.6396,3.93,2.9253,1.59,2.5158,1.6438,2.94,3.4332,0.9514,1.4446,2.7408,1.8688,2.7946,1.4592999999999998,0.4545999999999997,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-07-01,2.0507,1.2071,1.3162,0.9795,0.63,0.25,1.2853,1.952,2.0,0.05069999999999997,0.0987,0.7653999999999999,1.8007,1.4207,1.0712,0.7344999999999999,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-08-01,3.973,3.2054,1.36,0.7,0.6092,0.5697,1.8417,1.6878,1.75,2.2230000000000003,2.285200000000001,2.1313000000000004,3.4033,3.3638000000000003,3.273000000000001,2.6130000000000004,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-09-01,5.6415,5.1845,1.59,1.0723,1.25,1.25,1.945,2.1,3.5739,2.0676,3.5415,3.6965,4.3915,4.3915,4.5692,4.0515,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-10-01,15.7582,13.8461,2.4375,2.5,2.8123,2.3,3.8336,4.3491,6.7956,8.9626,11.4091,11.9246,13.4582,12.9459,13.2582,13.3207,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-11-01,5.0615,5.5070000000000014,2.8806,2.3544,2.45,2.2332,3.7374,4.0553,8.0044,-2.9429000000000007,1.0061999999999998,1.3240999999999996,2.8283,2.6114999999999995,2.7071,2.1809,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-12-01,6.6136,5.8845,2.4074,1.77,2.0062,1.35,2.6235,3.6308,5.5,1.1136,2.9828,3.9901,5.2636,4.6074,4.8436,4.2062,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-01-01,4.4044,3.9852,1.1817,1.19,1.01,2.4533,2.72,4.0119,3.45,0.9543999999999996,0.3925000000000001,1.6843999999999997,1.9511,3.3944,3.2144,3.2227,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-02-01,5.9095,5.6437,1.3252,1.09,1.2933,2.59,2.7648,4.5,3.9388,1.9707000000000003,1.4095000000000004,3.1447000000000003,3.319500000000001,4.616200000000001,4.8195000000000014,4.584300000000002,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-03-01,12.0682,7.292999999999998,3.0,2.3622,2.7242,4.49,5.19,7.4103,7.9,4.168199999999999,4.657899999999999,6.878199999999999,7.578199999999999,9.344,9.706,9.0682,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-04-01,17.0927,17.7953,2.7793,2.4719,2.7058,5.0348,5.3,8.0142,9.8948,7.1979000000000015,9.0785,11.7927,12.0579,14.3869,14.6208,14.3134,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-05-01,8.1826,10.3666,3.1513,3.0,2.9,5.18,4.9274,7.36,10.014,-1.8313999999999984,0.8226000000000004,3.255200000000001,3.002600000000001,5.2826,5.182600000000001,5.031300000000001,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-06-01,7.8463,9.0736,2.2548,2.2241,2.32,4.0095,4.1367,5.6152,7.5,0.3463000000000003,2.2311000000000005,3.7096,3.8368,5.526300000000001,5.6222,5.5915,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-07-01,1.7617,2.62,0.84,0.82,2.3519,2.5999,3.45,4.4431,4.0,-2.2383,-2.6814,-1.6883,-0.8381999999999998,-0.5902000000000001,0.9417,0.9217,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-08-01,1.8316,1.5571,0.8255,1.1687,2.4427,2.817,3.5248,5.0542,3.0,-1.1684,-3.2226,-1.6932,-0.9853999999999998,-0.6111,0.6628999999999998,1.0061,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-09-01,1.2124,0.2125,1.4303,1.62,3.5,3.49,5.05,5.9587,7.8176,-6.6052,-4.7463000000000015,-3.8376,-2.2776000000000005,-2.2876000000000003,-0.4076000000000002,-0.2179,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-10-01,3.8669,2.5867,1.9883,2.3547,5.7865,7.1,9.25,13.3471,11.5,-7.6331000000000016,-9.4802,-5.3831000000000016,-3.2331,-1.9196000000000004,1.5122,1.8786,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-11-01,9.4118,7.7849,2.05,2.4453,6.02,6.1261,8.35,12.88,8.4042,1.0076,-3.4682000000000013,1.0618,3.2856999999999994,3.3918,6.9665,7.3618,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-12-01,4.2786,4.086,1.6568,1.8,4.5129,5.2839,6.7056,9.6529,7.5,-3.2214,-5.374300000000002,-2.427,-1.0053,-0.23430000000000015,2.4786,2.6218,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-01-01,2.7969,3.185,1.7386,2.4111,3.0874,4.4441,5.5805,3.75,3.5173,-0.7204000000000002,-0.9531,-2.7836,-1.6471999999999998,-0.2905000000000002,0.38580000000000014,1.0583,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-02-01,3.6861,2.8815,1.9711,2.6,3.25,4.4039,6.4405,3.8385,3.2753,0.4108000000000001,-0.15239999999999965,-2.7544,-0.7178,0.43610000000000015,1.0861,1.715,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-03-01,1.7537,2.5016,3.1662,5.6007,6.46,7.0574,10.5,8.5817,6.0,-4.2463,-6.8279999999999985,-8.7463,-5.3037,-4.7063,-3.847,-1.4125,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-04-01,3.4008,4.6914,3.26,5.4574,6.776,9.4065,11.703,10.47,5.7139,-2.3131,-7.0692,-8.3022,-6.005699999999999,-3.3752,-2.0566,0.14080000000000004,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-05-01,-0.2871,-1.8145,2.85,5.25,6.9558,8.1841,11.6,9.22,4.7167,-5.0038,-9.5071,-11.8871,-8.471200000000001,-7.2429,-5.5371,-3.1371,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-06-01,0.9259,-0.514,2.3864,5.4501,5.0442,6.4761,8.5,6.2972,1.9605,-1.0346,-5.3713,-7.5741,-5.5502,-4.1183,-4.5242,-1.4605,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-01-01,0.503,0.3756,,,2.15,0.98,2.13,2.0,1.76,-1.257,-1.497,-1.6269999999999998,-0.47700000000000004,-1.6469999999999998,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-02-01,0.1977,-1.4814,,,2.34,0.89,2.11,2.08,0.75,-0.5523,-1.8823,-1.9123,-0.6923,-2.1423,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-03-01,2.4684,4.5355,,,3.08,1.83,3.71,3.51,2.22,0.2483999999999997,-1.0416,-1.2416,0.6383999999999999,-0.6116000000000001,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-04-01,3.8829,3.9335,,,3.35,1.53,3.84,3.82,3.23,0.6528999999999998,0.06289999999999996,0.04289999999999994,2.3529,0.5328999999999997,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-05-01,1.5979,2.8399,,,3.0,1.53,3.88,4.08,3.51,-1.9121,-2.4821,-2.2821,0.06790000000000007,-1.4021,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-06-01,0.7103,0.5171,,,2.39,1.23,3.25,3.95,2.07,-1.3596999999999997,-3.2397,-2.5397,-0.5196999999999999,-1.6797,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-07-01,0.4617,0.6908,,,0.92,2.14,2.03,0.8,0.65,-0.1883,-0.33830000000000005,-1.5682999999999998,-1.6783,-0.4583,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-08-01,0.1221,-0.1198,,,0.84,1.85,2.02,1.0667,0.45,-0.3279,-0.9446,-1.8979,-1.7279,-0.7179,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-09-01,1.4984,3.0181,,,0.93,1.5,1.6545,1.11,1.0811,0.4173,0.3883999999999999,-0.15610000000000013,-0.0016000000000000456,0.5683999999999999,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-10-01,3.728,2.6093,,,1.69,2.67,3.1642,2.513,2.7296,0.9984000000000002,1.2150000000000003,0.5638000000000001,1.0580000000000005,2.0380000000000003,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-11-01,2.4843,1.1085,,,1.76,2.74,2.9816,2.2312,2.9511,-0.4667999999999997,0.2531000000000003,-0.4972999999999996,-0.25570000000000004,0.7243000000000002,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2019-12-01,0.5368,0.2616,,,1.37,2.3,2.2,1.6796,1.9887,-1.4518999999999995,-1.1427999999999998,-1.6632000000000002,-1.7632,-0.8332,,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-01-01,1.72,1.9702,,1.31,2.37,2.3009,1.1025,1.4,2.4552,-0.7352000000000001,0.3200000000000001,0.6174999999999999,-0.5809,-0.6500000000000001,0.4099999999999999,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-02-01,-0.8221,-5.3954,,1.5,2.19,2.32,1.1203,1.53,1.59,-2.4121,-2.3521,-1.9424,-3.1421,-3.0121,-2.3221,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-03-01,3.3875,3.7529,,2.22,2.33,3.1341,2.5339,3.18,1.8128,1.5747000000000002,0.2075,0.8536000000000001,0.2534000000000001,1.0575,1.1675,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-04-01,2.1263,1.9513,,2.0,2.97,3.64,2.3035,3.5992,2.21,-0.08369999999999989,-1.4729,-0.17720000000000002,-1.5137,-0.8437000000000001,0.12630000000000008,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-05-01,1.4158,2.0961,,2.35,3.28,3.1882,2.6168,2.8878,1.8144,-0.3986000000000001,-1.472,-1.2009999999999998,-1.7724000000000002,-1.8642,-0.9342,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-06-01,1.265,0.8582,,1.5,3.36,3.2666,2.1686,1.9318,1.35,-0.08500000000000019,-0.6668000000000001,-0.9036000000000002,-2.0016,-2.095,-0.2350000000000001,,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-07-01,1.0219,1.3854,1.35,2.96,1.3219999999999998,0.9743,1.0602,0.703,0.8922,0.12970000000000004,0.3189000000000001,-0.0383,0.047599999999999976,-0.3000999999999998,-1.9381,-0.3281000000000001,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-08-01,1.1196,1.2276,1.35,2.96,1.7072,0.63,0.93,0.55,0.5,0.6195999999999999,0.5695999999999999,0.18959999999999988,0.4895999999999999,-0.5876000000000001,-1.8404,-0.23040000000000016,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-09-01,0.392,0.5507,1.33,2.29,2.011,1.16,1.9243,1.2173,1.25,-0.858,-0.8253,-1.5322999999999998,-0.7679999999999999,-1.6190000000000002,-1.898,-0.938,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-10-01,5.2102,4.0428,2.4,3.29,2.6573,2.18,2.45,1.621,2.22,2.9902,3.5892000000000004,2.7602,3.0302,2.5529,1.9202000000000004,2.8102000000000005,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-11-01,5.2929,4.511,2.63,3.1,2.77,1.9506,2.0462,2.0,2.5765,2.7164000000000006,3.2929000000000004,3.2467000000000006,3.3423000000000007,2.5229000000000004,2.1929000000000003,2.6629000000000005,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2020-12-01,2.5926,3.6861,2.16,2.5,2.5,1.4286,1.6144,1.4655,1.7413,0.8513,1.1271,0.9782,1.1640000000000001,0.09260000000000003,0.09260000000000003,0.4325999999999999,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-01-01,0.8683,0.905,3.08,1.8713,0.8325,1.13,0.55,1.36,2.1,-1.2317,-0.4917000000000002,0.3182999999999999,-0.26169999999999993,0.035799999999999936,-1.003,-2.2117,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-02-01,1.1064,-0.1133,2.74,1.78,0.85,1.3116,0.8449,1.55,1.96,-0.8535999999999999,-0.4436,0.2615000000000001,-0.20520000000000005,0.2564000000000001,-0.6736,-1.6336000000000002,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-03-01,3.8463,3.6202,3.49,3.0397,2.59,2.7565,2.3538,3.75,2.1812,1.6650999999999998,0.09629999999999984,1.4924999999999995,1.0898,1.2563,0.8066,0.3562999999999996,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-04-01,4.8843,7.2082,3.35,3.2101,3.0282,2.9823,2.5506,3.75,4.5,0.3842999999999997,1.1342999999999996,2.3336999999999994,1.902,1.8561,1.6741999999999997,1.5342999999999996,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-05-01,3.2201,5.5236,3.94,3.5,3.08,2.8187,2.27,3.4525,4.7724,-1.5523000000000002,-0.23240000000000016,0.9501,0.40139999999999976,0.1400999999999999,-0.27990000000000004,-0.7199,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-06-01,4.3846,3.6396,3.93,2.9253,1.59,2.5158,1.6438,2.94,3.4332,0.9514,1.4446,2.7408,1.8688,2.7946,1.4592999999999998,0.4545999999999997,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-07-01,2.0507,1.2071,1.3162,0.9795,0.63,0.25,1.2853,1.952,2.0,0.05069999999999997,0.0987,0.7653999999999999,1.8007,1.4207,1.0712,0.7344999999999999,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-08-01,3.973,3.2054,1.36,0.7,0.6092,0.5697,1.8417,1.6878,1.75,2.2230000000000003,2.285200000000001,2.1313000000000004,3.4033,3.3638000000000003,3.273000000000001,2.6130000000000004,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-09-01,5.6415,5.1845,1.59,1.0723,1.25,1.25,1.945,2.1,3.5739,2.0676,3.5415,3.6965,4.3915,4.3915,4.5692,4.0515,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-10-01,15.7582,13.8461,2.4375,2.5,2.8123,2.3,3.8336,4.3491,6.7956,8.9626,11.4091,11.9246,13.4582,12.9459,13.2582,13.3207,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-11-01,5.0615,5.5070000000000014,2.8806,2.3544,2.45,2.2332,3.7374,4.0553,8.0044,-2.9429000000000007,1.0061999999999998,1.3240999999999996,2.8283,2.6114999999999995,2.7071,2.1809,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2021-12-01,6.6136,5.8845,2.4074,1.77,2.0062,1.35,2.6235,3.6308,5.5,1.1136,2.9828,3.9901,5.2636,4.6074,4.8436,4.2062,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-01-01,4.4044,3.9852,1.1817,1.19,1.01,2.4533,2.72,4.0119,3.45,0.9543999999999996,0.3925000000000001,1.6843999999999997,1.9511,3.3944,3.2144,3.2227,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-02-01,5.9095,5.6437,1.3252,1.09,1.2933,2.59,2.7648,4.5,3.9388,1.9707000000000003,1.4095000000000004,3.1447000000000003,3.319500000000001,4.616200000000001,4.8195000000000014,4.584300000000002,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-03-01,12.0682,7.292999999999998,3.0,2.3622,2.7242,4.49,5.19,7.4103,7.9,4.168199999999999,4.657899999999999,6.878199999999999,7.578199999999999,9.344,9.706,9.0682,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-04-01,17.0927,17.7953,2.7793,2.4719,2.7058,5.0348,5.3,8.0142,9.8948,7.1979000000000015,9.0785,11.7927,12.0579,14.3869,14.6208,14.3134,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-05-01,8.1826,10.3666,3.1513,3.0,2.9,5.18,4.9274,7.36,10.014,-1.8313999999999984,0.8226000000000004,3.255200000000001,3.002600000000001,5.2826,5.182600000000001,5.031300000000001,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-06-01,7.8463,9.0736,2.2548,2.2241,2.32,4.0095,4.1367,5.6152,7.5,0.3463000000000003,2.2311000000000005,3.7096,3.8368,5.526300000000001,5.6222,5.5915,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-07-01,1.7617,2.62,0.84,0.82,2.3519,2.5999,3.45,4.4431,4.0,-2.2383,-2.6814,-1.6883,-0.8381999999999998,-0.5902000000000001,0.9417,0.9217,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-08-01,1.8316,1.5571,0.8255,1.1687,2.4427,2.817,3.5248,5.0542,3.0,-1.1684,-3.2226,-1.6932,-0.9853999999999998,-0.6111,0.6628999999999998,1.0061,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-09-01,1.2124,0.2125,1.4303,1.62,3.5,3.49,5.05,5.9587,7.8176,-6.6052,-4.7463000000000015,-3.8376,-2.2776000000000005,-2.2876000000000003,-0.4076000000000002,-0.2179,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-10-01,3.8669,2.5867,1.9883,2.3547,5.7865,7.1,9.25,13.3471,11.5,-7.6331000000000016,-9.4802,-5.3831000000000016,-3.2331,-1.9196000000000004,1.5122,1.8786,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-11-01,9.4118,7.7849,2.05,2.4453,6.02,6.1261,8.35,12.88,8.4042,1.0076,-3.4682000000000013,1.0618,3.2856999999999994,3.3918,6.9665,7.3618,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2022-12-01,4.2786,4.086,1.6568,1.8,4.5129,5.2839,6.7056,9.6529,7.5,-3.2214,-5.374300000000002,-2.427,-1.0053,-0.23430000000000015,2.4786,2.6218,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-01-01,2.7969,3.185,1.7386,2.4111,3.0874,4.4441,5.5805,3.75,3.5173,-0.7204000000000002,-0.9531,-2.7836,-1.6471999999999998,-0.2905000000000002,0.38580000000000014,1.0583,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-02-01,3.6861,2.8815,1.9711,2.6,3.25,4.4039,6.4405,3.8385,3.2753,0.4108000000000001,-0.15239999999999965,-2.7544,-0.7178,0.43610000000000015,1.0861,1.715,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-03-01,1.7537,2.5016,3.1662,5.6007,6.46,7.0574,10.5,8.5817,6.0,-4.2463,-6.8279999999999985,-8.7463,-5.3037,-4.7063,-3.847,-1.4125,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-04-01,3.4008,4.6914,3.26,5.4574,6.776,9.4065,11.703,10.47,5.7139,-2.3131,-7.0692,-8.3022,-6.005699999999999,-3.3752,-2.0566,0.14080000000000004,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-05-01,-0.2871,-1.8145,2.85,5.25,6.9558,8.1841,11.6,9.22,4.7167,-5.0038,-9.5071,-11.8871,-8.471200000000001,-7.2429,-5.5371,-3.1371,,,,
HB_WEST+HB_NORTH,HB_WEST,HB_NORTH,WDPEAK,Obligation,2023-06-01,0.9259,-0.514,2.3864,5.4501,5.0442,6.4761,8.5,6.2972,1.9605,-1.0346,-5.3713,-7.5741,-5.5502,-4.1183,-4.5242,-1.4605,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-01-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-02-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-03-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-04-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-05-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-06-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-07-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-08-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-09-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-10-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-11-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2019-12-01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HB_WEST+HB_WEST,HB_WEST,HB_WEST,OFFPEAK,Obligation,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
