Operations_Name,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
KT2_KNE,Line,To - From,-82.8,82.8,Hard Constraint,STIPIND8,FEB_2019,PeakWD,33.53
KT2_KNE,Line,From - To,82.8,82.8,Hard Constraint,SINDRIO8,FEB_2019,PeakWE,4.86
KT2_KNE,Line,To - From,-82.8,82.8,Hard Constraint,,FEB_2019,PeakWE,53.94
KINGSE_KINGTA2,Line,To - From,-135.9,135.9,Hard Constraint,,FEB_2019,Off-peak,18.49
KINGSE_KINGTA2,Line,To - From,-135.9,135.9,Hard Constraint,,FEB_2019,PeakWD,10.16
KINGSE_KINGTA2,Line,From - To,135.9,135.9,Hard Constraint,,FEB_2019,PeakWD,3.2
KINGSE_KINGTA2,Line,To - From,-135.9,135.9,Hard Constraint,,FEB_2019,PeakWE,2.56
LINTER_SOLSTI1,Line,From - To,176.4,176.4,Hard Constraint,XFTS89,FEB_2019,Off-peak,1570.33
LINTER_SOLSTI1,Line,From - To,176.4,176.4,Hard Constraint,XFTS89,FEB_2019,PeakWD,3954.23
LINTER_SOLSTI1,Line,From - To,176.4,176.4,Hard Constraint,XFTS89,FEB_2019,PeakWE,1293.99
DCT_OKL,Line,To - From,-270.0,270.0,Hard Constraint,SOD2OEC5,FEB_2019,Off-peak,66.05
DCT_OKL,Line,To - From,-270.0,270.0,Hard Constraint,SJOPJAC8,FEB_2019,PeakWD,9.6
DCT_OKL,Line,To - From,-270.0,270.0,Hard Constraint,SOD2OEC5,FEB_2019,PeakWE,2.39
BLS_JIMTREEC,Line,From - To,645.3,645.3,Hard Constraint,DWINCUL8,FEB_2019,PeakWD,5.05
GIRA_T_SPUR1,Line,From - To,34.2,34.2,Hard Constraint,,FEB_2019,Off-peak,46.29
GIRA_T_SPUR1,Line,From - To,35.1,35.1,Hard Constraint,SGPAFOX5,FEB_2019,PeakWD,206.87
GIRA_T_SPUR1,Line,From - To,35.1,35.1,Hard Constraint,SAMIPIC8,FEB_2019,PeakWE,73.85
GIRA_T_SPUR1,Line,From - To,35.1,35.1,Hard Constraint,SPANKN25,FEB_2019,PeakWE,16.33
GIRA_T_SPUR1,Line,From - To,35.1,35.1,Hard Constraint,SW_LFAR5,FEB_2019,PeakWE,54.24
CLAT_JATN1,Line,To - From,-34.2,34.2,Hard Constraint,SCALABN8,FEB_2019,Off-peak,76.78
CLAT_JATN1,Line,To - From,-34.2,34.2,Hard Constraint,DJEWRRD5,FEB_2019,PeakWD,2.83
CLAT_JATN1,Line,To - From,-34.2,34.2,Hard Constraint,SBAKBIG5,FEB_2019,PeakWE,100.23
ASPM_CONA1,Line,From - To,27.0,27.0,Hard Constraint,SSCUSU28,FEB_2019,Off-peak,544.68
ASPM_CONA1,Line,From - To,27.0,27.0,Hard Constraint,SSPUMW18,FEB_2019,Off-peak,151.13
ASPM_CONA1,Line,From - To,27.0,27.0,Hard Constraint,SSCUSU28,FEB_2019,PeakWD,1133.65
ASPM_CONA1,Line,From - To,27.0,27.0,Hard Constraint,SSCUSU28,FEB_2019,PeakWE,208.64
ASPM_CONA1,Line,From - To,27.0,27.0,Hard Constraint,SSPUMW18,FEB_2019,PeakWE,145.31
HENDRI_PAINTC1,Line,To - From,-135.9,135.9,Hard Constraint,SSCUSU28,FEB_2019,PeakWD,43.3
HENDRI_PAINTC1,Line,To - From,-135.9,135.9,Hard Constraint,SSCUSU28,FEB_2019,PeakWE,0.22
CONA_SHHA1,Line,From - To,27.0,27.0,Hard Constraint,SSCUSU28,FEB_2019,Off-peak,85.29
CONA_SHHA1,Line,From - To,27.0,27.0,Hard Constraint,SSCUSU28,FEB_2019,PeakWD,308.79
CONA_SHHA1,Line,From - To,27.0,27.0,Hard Constraint,SSCUSU28,FEB_2019,PeakWE,40.63
BLUF_HRSE_1A,Line,From - To,219.6,219.6,Hard Constraint,SWHCWOF5,FEB_2019,Off-peak,0.22
BLUF_HRSE_1A,Line,To - From,-208.8,208.8,Hard Constraint,,FEB_2019,Off-peak,4.48
BLUF_HRSE_1A,Line,From - To,208.8,208.8,Hard Constraint,,FEB_2019,Off-peak,4.26
BLUF_HRSE_1A,Line,To - From,-208.8,208.8,Hard Constraint,,FEB_2019,PeakWD,3.2
BLUF_HRSE_1A,Line,From - To,208.8,208.8,Hard Constraint,,FEB_2019,PeakWD,6.4
ABNTHW_CALLAH1,Line,From - To,121.5,121.5,Hard Constraint,SOAKNIC8,FEB_2019,PeakWE,1.49
BLUF_C_MULBER1,Line,From - To,645.3,645.3,Hard Constraint,DSWECBF5,FEB_2019,Off-peak,8.88
BLUF_C_MULBER1,Line,From - To,645.3,645.3,Hard Constraint,DSWECBF5,FEB_2019,PeakWE,2.01
CAPELL_MERK1,Line,From - To,34.2,34.2,Hard Constraint,SMCEESK8,FEB_2019,Off-peak,251.81
CAPELL_MERK1,Line,To - From,-34.2,34.2,Hard Constraint,SMCEABS8,FEB_2019,PeakWD,311.53
CAPELL_MERK1,Line,From - To,34.2,34.2,Hard Constraint,SMCEESK8,FEB_2019,PeakWD,64.21
CAPELL_MERK1,Line,To - From,-34.2,34.2,Hard Constraint,SMCEABS8,FEB_2019,PeakWE,9.13
CAPELL_MERK1,Line,From - To,34.2,34.2,Hard Constraint,SMCEESK8,FEB_2019,PeakWE,16.65
HEXT_YELWJC1,Line,From - To,27.0,27.0,Hard Constraint,SFORYEL8,FEB_2019,Off-peak,6640.33
HEXT_YELWJC1,Line,From - To,27.0,27.0,Hard Constraint,SFORYEL8,FEB_2019,PeakWD,3634.85
HEXT_YELWJC1,Line,From - To,27.0,27.0,Hard Constraint,SFORYEL8,FEB_2019,PeakWE,1783.7
STCO_STER1,Line,From - To,34.2,34.2,Hard Constraint,XBSP89,FEB_2019,Off-peak,66.24
STCO_STER1,Line,From - To,34.2,34.2,Hard Constraint,XBSP89,FEB_2019,PeakWD,854.79
STCO_STER1,Line,From - To,34.2,34.2,Hard Constraint,XBSP89,FEB_2019,PeakWE,204.42
SANTIA_SAPOWE1,Line,From - To,171.9,171.9,Hard Constraint,SNORODE5,FEB_2019,Off-peak,33.69
SANTIA_SAPOWE1,Line,From - To,171.9,171.9,Hard Constraint,SNORODE5,FEB_2019,PeakWD,380.06
SANTIA_SAPOWE1,Line,From - To,171.9,171.9,Hard Constraint,SNORODE5,FEB_2019,PeakWE,54.28
CTHR_SONR1,Line,From - To,135.9,135.9,Hard Constraint,SILLFTL8,FEB_2019,Off-peak,949.79
CTHR_SONR1,Line,From - To,135.9,135.9,Hard Constraint,SILLFTL8,FEB_2019,PeakWD,1240.4
CTHR_SONR1,Line,From - To,135.9,135.9,Hard Constraint,SILLFTL8,FEB_2019,PeakWE,786.69
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SSNDPB48,FEB_2019,Off-peak,2902.11
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SSNDPB48,FEB_2019,PeakWD,1103.09
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SWOORI38,FEB_2019,PeakWD,2924.58
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SSNDPB48,FEB_2019,PeakWE,347.3
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SWOORI38,FEB_2019,PeakWE,1058.11
RIOPEC_WDWRDT1,Line,From - To,176.4,176.4,Hard Constraint,STNA16T8,FEB_2019,Off-peak,2044.62
RIOPEC_WDWRDT1,Line,From - To,176.4,176.4,Hard Constraint,STNA16T8,FEB_2019,PeakWD,2253.81
RIOPEC_WDWRDT1,Line,From - To,176.4,176.4,Hard Constraint,STNA16T8,FEB_2019,PeakWE,1002.72
FTST_LINTER1,Line,From - To,176.4,176.4,Hard Constraint,XFTS89,FEB_2019,PeakWE,99.5
WDWRDT_WOODWR1,Line,To - From,-90.9,90.9,Hard Constraint,SINDRIO8,FEB_2019,Off-peak,232.84
WDWRDT_WOODWR1,Line,To - From,-90.9,90.9,Hard Constraint,SINDRIO8,FEB_2019,PeakWD,105.98
WDWRDT_WOODWR1,Line,To - From,-90.9,90.9,Hard Constraint,SWFCWF28,FEB_2019,PeakWD,629.26
WDWRDT_WOODWR1,Line,To - From,-90.9,90.9,Hard Constraint,XDE184,FEB_2019,PeakWD,187.91
WDWRDT_WOODWR1,Line,To - From,-90.9,90.9,Hard Constraint,XNC1A99,FEB_2019,PeakWE,358.1
BARL_FTSW1,Line,From - To,36.3,36.3,Hard Constraint,SWCSBOO8,FEB_2019,Off-peak,8040.38
BARL_FTSW1,Line,From - To,36.5,36.5,Hard Constraint,SWCSBOO8,FEB_2019,PeakWD,22628.3
BARL_FTSW1,Line,From - To,36.2,36.2,Hard Constraint,SWCSBOO8,FEB_2019,PeakWE,3386.12
CR101T_MUSQUI1,Line,To - From,-135.9,135.9,Hard Constraint,SFLAPIG8,FEB_2019,PeakWD,451.22
CR101T_MUSQUI1,Line,To - From,-135.9,135.9,Hard Constraint,SFLAPIG8,FEB_2019,PeakWE,175.22
CR101T_MUSQUI1,Line,From - To,135.9,135.9,Hard Constraint,SPY2WIC8,FEB_2019,PeakWE,24.91
BELD_COCS1,Line,To - From,-54.0,54.0,Hard Constraint,SBROALP9,FEB_2019,PeakWD,231.78
BELD_COCS1,Line,To - From,-54.0,54.0,Hard Constraint,SBROALP9,FEB_2019,PeakWE,58.55
395T21423,Line,To - From,-1075.5,1075.5,Hard Constraint,SGUAMA25,FEB_2019,PeakWD,42.93
38T365,Line,From - To,194.0,194.0,Hard Constraint,DFERSTA8,FEB_2019,Off-peak,430.32
38T365,Line,From - To,194.0,194.0,Hard Constraint,DMARPA_8,FEB_2019,Off-peak,7.06
38T365,Line,From - To,207.1,207.1,Hard Constraint,DFERSTA8,FEB_2019,PeakWD,3153.6
38T365,Line,From - To,207.1,207.1,Hard Constraint,DMARPA_8,FEB_2019,PeakWD,82.22
38T365,Line,From - To,196.5,196.5,Hard Constraint,DFERSTA8,FEB_2019,PeakWE,818.79
38T365,Line,From - To,196.5,196.5,Hard Constraint,DMARPA_8,FEB_2019,PeakWE,11.19
39T188,Line,To - From,-430.2,430.2,Hard Constraint,DFER_WI8,FEB_2019,PeakWE,5.81
74T148,Line,To - From,-232.2,232.2,Hard Constraint,SCAGKEN5,FEB_2019,Off-peak,3901.6
74T148,Line,To - From,-232.2,232.2,Hard Constraint,SCAGKEN5,FEB_2019,PeakWD,2407.57
74T148,Line,To - From,-232.2,232.2,Hard Constraint,SCAGKEN5,FEB_2019,PeakWE,1578.43
581T581,Line,From - To,242.1,242.1,Hard Constraint,DMARZOR5,FEB_2019,Off-peak,298.29
581T581,Line,From - To,242.1,242.1,Hard Constraint,DMARZOR5,FEB_2019,PeakWD,809.98
581T581,Line,From - To,242.1,242.1,Hard Constraint,DMARZOR5,FEB_2019,PeakWE,529.25
634T634,Line,From - To,195.1,195.1,Hard Constraint,SWOORI38,FEB_2019,Off-peak,0.99
634T634,Line,From - To,195.1,195.1,Hard Constraint,SWLFMON8,FEB_2019,PeakWD,3.76
639T639,Line,To - From,-195.1,195.1,Hard Constraint,SWCSBOO8,FEB_2019,Off-peak,1.25
639T639,Line,From - To,195.1,195.1,Hard Constraint,,FEB_2019,Off-peak,2.24
639T639,Line,To - From,-195.1,195.1,Hard Constraint,SWLFMON8,FEB_2019,PeakWD,1.43
639T639,Line,From - To,195.1,195.1,Hard Constraint,,FEB_2019,PeakWD,9.6
639T639,Line,From - To,195.1,195.1,Hard Constraint,SWCSBOO8,FEB_2019,PeakWE,1.28
639T639,Line,To - From,-195.1,195.1,Hard Constraint,,FEB_2019,PeakWE,1.28
KINGSW_KING_T2,Line,To - From,-188.1,188.1,Hard Constraint,,FEB_2019,Off-peak,26.98
KINGSW_KING_T2,Line,From - To,188.1,188.1,Hard Constraint,,FEB_2019,PeakWD,3.38
KINGNW_KING_T2,Line,To - From,-82.8,82.8,Hard Constraint,,FEB_2019,Off-peak,16.52
KINGNW_KING_T2,Line,From - To,82.8,82.8,Hard Constraint,,FEB_2019,Off-peak,0.0
KINGNW_KING_T2,Line,To - From,-82.8,82.8,Hard Constraint,SKINMC28,FEB_2019,PeakWD,3.02
KINGNW_KING_T2,Line,From - To,82.8,82.8,Hard Constraint,SWLFMON8,FEB_2019,PeakWD,6.4
KINGNW_KING_T2,Line,To - From,-82.8,82.8,Hard Constraint,DSTPDOW5,FEB_2019,PeakWE,1.28
LINE_1,Line,To - From,-538.2,538.2,Hard Constraint,,FEB_2019,Off-peak,22.4
LINE_1,Line,To - From,-538.2,538.2,Hard Constraint,,FEB_2019,PeakWD,53.4
LINE_1,Line,To - From,-538.2,538.2,Hard Constraint,,FEB_2019,PeakWE,8.96
GRAY_ALNCRK_1,Line,To - From,-827.1,827.1,Hard Constraint,,FEB_2019,Off-peak,1.75
GRAY_ALNCRK_1,Line,To - From,-827.1,827.1,Hard Constraint,,FEB_2019,PeakWE,1.02
CRTVLE_EINSTEN,Line,To - From,-114.7,114.7,Hard Constraint,,FEB_2019,Off-peak,2987.2
CRTVLE_EINSTEN,Line,To - From,-174.2,174.2,Hard Constraint,SW_BW_25,FEB_2019,PeakWD,1071.32
CRTVLE_EINSTEN,Line,To - From,-130.4,130.4,Hard Constraint,,FEB_2019,PeakWD,2083.1
CRTVLE_EINSTEN,Line,To - From,-183.4,183.4,Hard Constraint,SW_BW_25,FEB_2019,PeakWE,265.44
CRTVLE_EINSTEN,Line,To - From,-119.0,119.0,Hard Constraint,,FEB_2019,PeakWE,460.78
LARDVF_LARDVN1,Line,To - From,-211.5,211.5,Hard Constraint,,FEB_2019,Off-peak,4.48
LARDVF_LARDVN1,Line,From - To,211.5,211.5,Hard Constraint,,FEB_2019,Off-peak,4.48
LARDVF_LARDVN1,Line,To - From,-211.5,211.5,Hard Constraint,,FEB_2019,PeakWD,9.6
LARDVF_LARDVN1,Line,From - To,211.5,211.5,Hard Constraint,,FEB_2019,PeakWD,6.4
LARDVF_LARDVN1,Line,To - From,-211.5,211.5,Hard Constraint,,FEB_2019,PeakWE,12.8
LARDVF_LARDVN1,Line,From - To,211.5,211.5,Hard Constraint,,FEB_2019,PeakWE,1.28
MARANA_SARITA1,Line,To - From,-1045.8,1045.8,Hard Constraint,,FEB_2019,PeakWE,1.28
GILA_NBEC8,Line,To - From,-198.9,198.9,Hard Constraint,,FEB_2019,Off-peak,22.4
GILA_NBEC8,Line,To - From,-198.9,198.9,Hard Constraint,,FEB_2019,PeakWD,6.4
GILA_NBEC8,Line,From - To,198.9,198.9,Hard Constraint,,FEB_2019,PeakWD,38.4
GILA_NBEC8,Line,To - From,-198.9,198.9,Hard Constraint,,FEB_2019,PeakWE,12.8
GILA_NBEC8,Line,From - To,198.9,198.9,Hard Constraint,,FEB_2019,PeakWE,7.68
DELSOL_LV41,Line,To - From,-775.5,775.5,Hard Constraint,SRANZA38,FEB_2019,Off-peak,22.4
DELSOL_LV41,Line,To - From,-645.3,645.3,Hard Constraint,SRCHBBS5,FEB_2019,PeakWD,3.2
DELSOL_LV41,Line,To - From,-645.3,645.3,Hard Constraint,SAJORI25,FEB_2019,PeakWE,1.28
DELSOL_LV41,Line,From - To,645.3,645.3,Hard Constraint,XBLE58,FEB_2019,PeakWE,0.0
BLESSI_LOLITA1,Line,From - To,189.9,189.9,Hard Constraint,DSTPWHI5,FEB_2019,Off-peak,322.54
FORMOS_LOLITA1,Line,From - To,194.4,194.4,Hard Constraint,DVICV_D8,FEB_2019,Off-peak,611.32
FORMOS_LOLITA1,Line,From - To,194.4,194.4,Hard Constraint,DVICV_D8,FEB_2019,PeakWD,1794.39
FORMOS_LOLITA1,Line,From - To,194.4,194.4,Hard Constraint,DVICV_D8,FEB_2019,PeakWE,119.1
CFBAEP_TIE,Line,From - To,281.7,281.7,Hard Constraint,DHUTGIL8,FEB_2019,Off-peak,40.32
CFBAEP_TIE,Line,From - To,281.7,281.7,Hard Constraint,DHUTGIL8,FEB_2019,PeakWD,48.0
CFBAEP_TIE,Line,To - From,-281.7,281.7,Hard Constraint,XFOR84,FEB_2019,PeakWD,3.2
CFBAEP_TIE,Line,From - To,281.7,281.7,Hard Constraint,DHUTGIL8,FEB_2019,PeakWE,25.6
FORMOS_JOSLIN1,Line,From - To,194.4,194.4,Hard Constraint,DVICV_D8,FEB_2019,Off-peak,18.47
FORMOS_JOSLIN1,Line,To - From,-194.4,194.4,Hard Constraint,SLOLFOR8,FEB_2019,PeakWD,3.72
DUP1,Line,To - From,-185.4,185.4,Hard Constraint,SDUPST18,FEB_2019,Off-peak,11.2
DUP1,Line,From - To,185.4,185.4,Hard Constraint,SDUPV_D8,FEB_2019,Off-peak,11.2
DUP1,Line,To - From,-185.4,185.4,Hard Constraint,SDUPST18,FEB_2019,PeakWD,32.0
DUP1,Line,From - To,185.4,185.4,Hard Constraint,SDUPST18,FEB_2019,PeakWD,6.4
DUP1,Line,To - From,-185.4,185.4,Hard Constraint,SDUPST18,FEB_2019,PeakWE,2.56
DUP1,Line,From - To,185.4,185.4,Hard Constraint,SDUPST18,FEB_2019,PeakWE,2.56
DUP4,Line,From - To,185.4,185.4,Hard Constraint,SDUPST28,FEB_2019,Off-peak,2.24
DUP4,Line,From - To,185.4,185.4,Hard Constraint,SDUPST28,FEB_2019,PeakWD,3.2
DUP4,Line,To - From,-185.4,185.4,Hard Constraint,SDUPV_28,FEB_2019,PeakWD,3.2
DUP4,Line,From - To,185.4,185.4,Hard Constraint,SDUPST28,FEB_2019,PeakWE,0.0
VICTOR_V_DUPS2,Line,To - From,-180.0,180.0,Hard Constraint,SV_DVI28,FEB_2019,Off-peak,215.35
VICTOR_V_DUPS2,Line,To - From,-180.0,180.0,Hard Constraint,SV_DVI28,FEB_2019,PeakWE,13.11
GREENL_WEAVER1,Line,To - From,-37.2,37.2,Hard Constraint,SBIGV_D8,FEB_2019,Off-peak,3482.42
GREENL_WEAVER1,Line,To - From,-36.9,36.9,Hard Constraint,DVICV_D8,FEB_2019,PeakWD,5826.37
GREENL_WEAVER1,Line,To - From,-36.9,36.9,Hard Constraint,SBIGV_D8,FEB_2019,PeakWD,2799.68
GREENL_WEAVER1,Line,To - From,-34.9,34.9,Hard Constraint,DVICV_D8,FEB_2019,PeakWE,3279.19
GREENL_WEAVER1,Line,To - From,-34.9,34.9,Hard Constraint,SBIGV_D8,FEB_2019,PeakWE,786.79
COLETO_VICTOR2,Line,From - To,288.0,288.0,Hard Constraint,SVICCO28,FEB_2019,Off-peak,321.34
COLETO_VICTOR2,Line,From - To,288.0,288.0,Hard Constraint,SVICCO28,FEB_2019,PeakWD,2315.84
COLETO_VICTOR2,Line,From - To,288.0,288.0,Hard Constraint,SVICCO28,FEB_2019,PeakWE,158.33
OLI_BEN1,Line,To - From,-215.1,215.1,Hard Constraint,SSHERYS8,FEB_2019,Off-peak,24.46
OLI_BEN1,Line,From - To,215.1,215.1,Hard Constraint,SSHERYS8,FEB_2019,Off-peak,14.25
OLI_BEN1,Line,To - From,-215.1,215.1,Hard Constraint,SSHERYS8,FEB_2019,PeakWE,3.88
BEEVIL_NORMAN1,Line,To - From,-34.2,34.2,Hard Constraint,SSIGSAN8,FEB_2019,PeakWE,845.08
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SBRAUVA8,FEB_2019,Off-peak,5195.66
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SBRAHAM8,FEB_2019,PeakWD,1661.2
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SBRAUVA8,FEB_2019,PeakWD,4319.1
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SBRAHAM8,FEB_2019,PeakWE,279.76
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SBRAUVA8,FEB_2019,PeakWE,1773.29
HAMILT_MAVERI1,Line,From - To,109.8,109.8,Hard Constraint,SODLBRA8,FEB_2019,PeakWE,188.46
HAMILT_MAXWEL1,Line,To - From,-136.8,136.8,Hard Constraint,SILLFTL8,FEB_2019,PeakWD,476.58
HAMILT_MAXWEL1,Line,To - From,-136.8,136.8,Hard Constraint,SILLFTL8,FEB_2019,PeakWE,436.27
RANDAD_ZAPATA1,Line,To - From,-69.3,69.3,Hard Constraint,SAJ2ZOR5,FEB_2019,Off-peak,199.25
RANDAD_ZAPATA1,Line,To - From,-69.3,69.3,Hard Constraint,SAJ2ZOR5,FEB_2019,PeakWD,4.68
RANDAD_ZAPATA1,Line,To - From,-69.3,69.3,Hard Constraint,SMARSAN8,FEB_2019,PeakWD,155.11
RANDAD_ZAPATA1,Line,To - From,-69.3,69.3,Hard Constraint,SLV4DEL5,FEB_2019,PeakWE,123.41
P_ISAB_SCARBI1,Line,From - To,173.7,173.7,Hard Constraint,SLAULA_8,FEB_2019,Off-peak,1.69
P_ISAB_SCARBI1,Line,From - To,173.7,173.7,Hard Constraint,SLAULA_8,FEB_2019,PeakWD,30.26
P_ISAB_SCARBI1,Line,From - To,173.7,173.7,Hard Constraint,SLAULA_8,FEB_2019,PeakWE,12.7
GCB_100,Line,To - From,-302.4,302.4,Hard Constraint,SPOLPHA8,FEB_2019,PeakWD,16.87
NEDIN_REDTAP1,Line,From - To,284.4,284.4,Hard Constraint,DCE_RI58,FEB_2019,Off-peak,1.8
NEDIN_REDTAP1,Line,To - From,-284.4,284.4,Hard Constraint,DCE_LO58,FEB_2019,PeakWD,81.79
HEC_NEDIN2,Line,To - From,-326.7,326.7,Hard Constraint,SDUKNED8,FEB_2019,Off-peak,28.22
HEC_NEDIN2,Line,From - To,326.7,326.7,Hard Constraint,SDUKNED8,FEB_2019,Off-peak,40.61
HEC_NEDIN2,Line,To - From,-326.7,326.7,Hard Constraint,SDUKNED8,FEB_2019,PeakWD,45.97
HEC_NEDIN2,Line,From - To,326.7,326.7,Hard Constraint,SDUKNED8,FEB_2019,PeakWD,106.6
HEC_NEDIN2,Line,To - From,-326.7,326.7,Hard Constraint,SDUKNED8,FEB_2019,PeakWE,10.24
HEC_NEDIN2,Line,From - To,326.7,326.7,Hard Constraint,SDUKNED8,FEB_2019,PeakWE,28.11
BATES_FRONTE1,Line,From - To,286.2,286.2,Hard Constraint,SLISGAR8,FEB_2019,Off-peak,4.86
RINCON_WHITE_2,Line,To - From,-194.4,194.4,Hard Constraint,DHECWHI8,FEB_2019,Off-peak,475.04
RINCON_WHITE_2,Line,To - From,-194.4,194.4,Hard Constraint,DHECWHI8,FEB_2019,PeakWD,1157.85
RINCON_WHITE_2,Line,To - From,-194.4,194.4,Hard Constraint,DHECWHI8,FEB_2019,PeakWE,198.65
I_DUPS_LGE1,Line,From - To,323.1,323.1,Hard Constraint,SLGEI_D8,FEB_2019,Off-peak,28.29
I_DUPS_LGE1,Line,To - From,-323.1,323.1,Hard Constraint,SLGEI_D8,FEB_2019,PeakWD,5.35
I_DUPS_LGE1,Line,From - To,323.1,323.1,Hard Constraint,SLGEI_D8,FEB_2019,PeakWD,29.63
I_DUPS_LGE1,Line,From - To,323.1,323.1,Hard Constraint,SLGEI_D8,FEB_2019,PeakWE,8.01
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SOXYIN28,FEB_2019,Off-peak,3.93
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SOXYIN28,FEB_2019,PeakWD,5.73
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SOXYIN28,FEB_2019,PeakWE,4.18
ALIQUS_I_DUPS1,Line,From - To,248.4,248.4,Hard Constraint,SOXYIN28,FEB_2019,Off-peak,22.28
ALIQUS_I_DUPS1,Line,From - To,248.4,248.4,Hard Constraint,SOXYIN28,FEB_2019,PeakWD,22.21
ALIQUS_I_DUPS1,Line,From - To,248.4,248.4,Hard Constraint,SOXYIN28,FEB_2019,PeakWE,11.38
434T434,Line,To - From,-328.5,328.5,Hard Constraint,,FEB_2019,Off-peak,24.69
434T434,Line,From - To,328.5,328.5,Hard Constraint,,FEB_2019,Off-peak,22.35
434T434,Line,To - From,-328.5,328.5,Hard Constraint,,FEB_2019,PeakWD,80.56
434T434,Line,From - To,328.5,328.5,Hard Constraint,,FEB_2019,PeakWD,15.4
434T434,Line,To - From,-328.5,328.5,Hard Constraint,,FEB_2019,PeakWE,25.83
434T434,Line,From - To,328.5,328.5,Hard Constraint,,FEB_2019,PeakWE,8.46
KOCH_H_LON_HI1,Line,From - To,188.1,188.1,Hard Constraint,DHWIND89,FEB_2019,Off-peak,6.86
GILA_HIWAY_1,Line,To - From,-229.5,229.5,Hard Constraint,SGILNU78,FEB_2019,Off-peak,0.49
GILA_HIWAY_1,Line,To - From,-229.5,229.5,Hard Constraint,SGILNU78,FEB_2019,PeakWD,39.31
GILA_HIWAY_1,Line,To - From,-229.5,229.5,Hard Constraint,SGILNU78,FEB_2019,PeakWE,4.26
WEIL_T_WESTSI1,Line,From - To,288.0,288.0,Hard Constraint,DHWIND89,FEB_2019,Off-peak,29.17
WEIL_T_WESTSI1,Line,From - To,288.0,288.0,Hard Constraint,DHWIND89,FEB_2019,PeakWD,89.75
WEIL_T_WESTSI1,Line,From - To,288.0,288.0,Hard Constraint,DHWIND89,FEB_2019,PeakWE,21.67
HOLLY4_SOUTH_1,Line,To - From,-189.0,189.0,Hard Constraint,SHOLWES8,FEB_2019,PeakWD,81.01
HOLLY4_SOUTH_1,Line,To - From,-189.0,189.0,Hard Constraint,SHOLWES8,FEB_2019,PeakWE,50.41
MCKENZ_WESTSI1,Line,To - From,-141.3,141.3,Hard Constraint,SOXYLON8,FEB_2019,Off-peak,12.03
MCKENZ_WESTSI1,Line,To - From,-141.3,141.3,Hard Constraint,DLONEQU8,FEB_2019,PeakWD,22.49
MCKENZ_WESTSI1,Line,To - From,-141.3,141.3,Hard Constraint,SOXYLON8,FEB_2019,PeakWE,8.24
FREER_LOBO1,Line,To - From,-35.1,35.1,Hard Constraint,DCE_LO58,FEB_2019,PeakWE,7.19
FALFUR_PREMON1,Line,From - To,34.2,34.2,Hard Constraint,SKINFAL8,FEB_2019,Off-peak,6210.86
FALFUR_PREMON1,Line,From - To,34.2,34.2,Hard Constraint,SKINFAL8,FEB_2019,PeakWD,4302.51
FALFUR_PREMON1,Line,From - To,34.2,34.2,Hard Constraint,SKINFAL8,FEB_2019,PeakWE,751.56
OXY_DUP1,Line,To - From,-363.6,363.6,Hard Constraint,,FEB_2019,Off-peak,2.37
OXY_DUP1,Line,From - To,363.6,363.6,Hard Constraint,,FEB_2019,Off-peak,1.57
OXY_DUP1,Line,To - From,-363.6,363.6,Hard Constraint,,FEB_2019,PeakWD,6.78
OXY_DUP1,Line,From - To,363.6,363.6,Hard Constraint,,FEB_2019,PeakWD,3.52
OXY_DUP1,Line,To - From,-363.6,363.6,Hard Constraint,,FEB_2019,PeakWE,2.71
OXY_DUP1,Line,From - To,363.6,363.6,Hard Constraint,,FEB_2019,PeakWE,1.04
BENTS_FRTER_1C,Line,To - From,-318.6,318.6,Hard Constraint,SBENS_M8,FEB_2019,Off-peak,57.27
BENTS_FRTER_1C,Line,To - From,-318.6,318.6,Hard Constraint,SBENS_M8,FEB_2019,PeakWD,565.06
BENTS_FRTER_1C,Line,To - From,-318.6,318.6,Hard Constraint,SBENS_M8,FEB_2019,PeakWE,153.8
COOPERCK_ARCO,Line,From - To,202.2,202.2,Hard Constraint,DCRLLSW5,FEB_2019,Off-peak,8987.11
COOPERCK_ARCO,Line,From - To,208.6,208.6,Hard Constraint,DCRLLSW5,FEB_2019,PeakWD,12854.5
COOPERCK_ARCO,Line,From - To,208.8,208.8,Hard Constraint,DCRLLSW5,FEB_2019,PeakWE,3606.82
