Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,ShadowPricePerMWH,BidMW,BidPricePerMWH,ACI99,ACP,CreditConsumed
CAL_PUN2+HB_HOUSTON,Pasadena1,70,93491216,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,11/01/2019,11/30/2019,Off-peak,No,0.0,0.085675,17.8,0.04,,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,93491244,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,11/01/2019,11/30/2019,Off-peak,No,0.0,0.566418,5.2,0.22,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,93491261,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,11/01/2019,11/30/2019,Off-peak,No,0.0,0.566418,5.2,0.18,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,93491271,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,11/01/2019,11/30/2019,Off-peak,No,0.0,0.566418,5.8,0.21,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,93491219,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,11/01/2019,11/30/2019,Off-peak,No,0.0,0.11172,25.0,0.04,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,93491223,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,11/01/2019,11/30/2019,Off-peak,No,0.0,0.11172,25.0,0.03,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,93491224,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,11/01/2019,11/30/2019,Off-peak,No,0.0,0.11172,25.0,0.05,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,93491228,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,11/01/2019,11/30/2019,Off-peak,No,0.0,0.11172,25.0,0.04,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,93491233,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,11/01/2019,11/30/2019,Off-peak,No,0.0,0.11172,33.3,0.05,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,93491275,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,11/01/2019,11/30/2019,Off-peak,No,0.0,2.338452,49.0,0.1,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,93491278,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,11/01/2019,11/30/2019,Off-peak,No,0.0,2.338452,24.5,0.1,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,93491294,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,11/01/2019,11/30/2019,Off-peak,No,0.0,0.183302,42.6,0.06,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,93491299,93759864.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,11/01/2019,11/30/2019,Off-peak,No,42.6,0.055776,42.6,0.06,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,93491282,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,11/01/2019,11/30/2019,Off-peak,No,0.0,2.331267,33.7,0.08,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,93491286,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,11/01/2019,11/30/2019,Off-peak,No,0.0,2.331267,33.7,0.06,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,93491289,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,11/01/2019,11/30/2019,Off-peak,No,0.0,2.331267,33.7,0.06,,,
BTE_BTE_G1+HB_HOUSTON,Baytown,202,93490511,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,BTE_BTE_G1,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.422276,8.2,0.22,,,
BTE_BTE_G2+HB_HOUSTON,Baytown,202,93490517,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,BTE_BTE_G2,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.422276,6.8,0.24,,,
BTE_BTE_G3+HB_HOUSTON,Baytown,202,93490528,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,BTE_BTE_G3,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.422276,6.8,0.24,,,
BTE_BTE_G4+HB_HOUSTON,Baytown,250,93490545,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.422276,6.8,0.21,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,93490620,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.298371,21.5,0.08,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,93490611,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.136997,13.9,0.07,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,93490615,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.136997,17.1,0.08,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,93490701,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.313065,25.0,0.05,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,93490705,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.313065,25.0,0.04,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,93490708,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.313065,25.0,0.04,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,93490711,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.234749,6.1,0.14,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,93490718,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.234749,6.1,0.14,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,93490725,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.234749,6.1,0.14,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,93490731,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_11,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,11/01/2019,11/30/2019,PeakWD,No,0.0,0.234749,8.1,0.15,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,94645424,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.114671,25.0,0.05,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,94645510,94869545.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,29.4,0.122459,29.4,0.15,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,94645508,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,0.122459,29.4,0.1,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,94645492,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,12/01/2019,12/31/2019,Off-peak,No,0.0,0.472302,14.6,0.24,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,94645482,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,12/01/2019,12/31/2019,Off-peak,No,0.0,0.440036,17.1,0.3,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,94645499,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,12/01/2019,12/31/2019,Off-peak,No,0.0,0.440036,12.0,0.24,,,
BTE_BTE_G1+HB_HOUSTON,Baytown,202,94652735,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BTE_BTE_G1,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.420683,8.2,0.24,,,
BTE_BTE_G2+HB_HOUSTON,Baytown,202,94652752,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BTE_BTE_G2,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.420683,6.8,0.21,,,
BTE_BTE_G3+HB_HOUSTON,Baytown,202,94652763,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BTE_BTE_G3,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.420683,6.8,0.21,,,
BTE_BTE_G4+HB_HOUSTON,Baytown,250,94652776,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.420683,6.8,0.2,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,94645399,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.183704,23.5,0.03,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,94645401,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.183704,23.5,0.04,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,94645403,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.183704,32.5,0.05,,,
CAL_PUN1+HB_HOUSTON,Pasadena1,180,94645408,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.04,9.8,0.03,,,
CAL_PUN2+HB_HOUSTON,Pasadena1,70,94645409,94875444.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,17.8,0.04,17.8,0.05,,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,94645431,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,0.745916,7.5,0.19,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,94645447,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,0.745916,7.5,0.12,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,94645451,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,0.745916,8.3,0.17,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,94652850,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.12247,21.5,0.07,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,94652837,94869656.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,13.9,0.044451,13.9,0.1,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,94652845,94869664.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,17.1,0.044451,17.1,0.07,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,94645412,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.114671,25.0,0.05,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,94645416,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.114671,25.0,0.04,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,94645418,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.114671,25.0,0.05,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,94645423,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.114671,25.0,0.03,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,94645427,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,12/01/2019,12/31/2019,Off-peak,No,0.0,0.114671,33.3,0.05,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,94645458,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,1.344366,49.0,0.08,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,94645462,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,1.344366,24.5,0.06,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,94645474,94875509.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,12/01/2019,12/31/2019,Off-peak,No,2.6,0.08,42.6,0.08,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,94645477,94875512.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,12/01/2019,12/31/2019,Off-peak,No,42.6,0.084522,42.6,0.1,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,94645463,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,1.253361,33.7,0.1,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,94645468,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,1.253361,33.7,0.06,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,94645471,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,12/01/2019,12/31/2019,Off-peak,No,0.0,1.253361,33.7,0.06,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,94652931,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.165734,25.0,0.04,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,94652935,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.165734,25.0,0.03,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,94652938,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.165734,25.0,0.03,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,94652940,94869759.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,6.1,0.138436,6.1,0.14,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,94652950,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.138436,6.1,0.11,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,94652955,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.138436,6.1,0.13,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,94652962,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_12,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,12/01/2019,12/31/2019,PeakWD,No,0.0,0.138436,8.1,0.13,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,95885932,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,01/01/2020,01/31/2020,PeakWE,No,0.0,0.245915,30.4,0.14,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,95885864,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,01/01/2020,01/31/2020,PeakWE,No,0.0,0.2,10.7,0.12,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,95885941,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,01/01/2020,01/31/2020,PeakWE,No,0.0,0.237027,30.4,0.12,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,95885982,96185837.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,01/01/2020,01/31/2020,PeakWE,No,15.9,0.204355,15.9,0.26,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,95885880,96185735.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,01/01/2020,01/31/2020,PeakWE,No,10.7,0.11,10.7,0.15,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,95875611,96185173.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,01/01/2020,01/31/2020,Off-peak,No,29.4,0.140473,29.4,0.15,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,95885590,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,01/01/2020,01/31/2020,PeakWD,No,0.0,3.529511,12.3,0.22,,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,95885566,96185421.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,01/01/2020,01/31/2020,PeakWD,No,0.4,1.25,13.5,1.25,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,95875546,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,01/01/2020,01/31/2020,Off-peak,No,0.0,0.5483,7.5,0.2,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,95885793,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,01/01/2020,01/31/2020,PeakWE,No,0.0,0.411924,4.7,0.25,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,95885584,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,01/01/2020,01/31/2020,PeakWD,No,0.0,3.529511,24.5,0.22,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,95885549,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,01/01/2020,01/31/2020,PeakWD,No,0.0,0.21137,6.1,0.11,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,95885402,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,01/01/2020,01/31/2020,PeakWD,No,0.0,0.77,4.9,0.6,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,95885963,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,01/01/2020,01/31/2020,PeakWE,No,0.0,0.43393,9.3,0.43,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,95886005,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,01/01/2020,01/31/2020,Off-peak,No,0.0,0.132447,23.5,0.04,,,
BTE_BTE_G4+HB_HOUSTON,Baytown,250,95885758,96185613.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,01/01/2020,01/31/2020,PeakWE,No,10.7,0.145086,10.7,0.15,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,95885955,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,01/01/2020,01/31/2020,PeakWE,No,0.0,0.41,10.9,0.4,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,95875561,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,01/01/2020,01/31/2020,Off-peak,No,0.0,0.5483,8.3,0.14,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,95885480,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,01/01/2020,01/31/2020,PeakWD,No,0.0,0.9,5.0,0.45,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,95885444,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,01/01/2020,01/31/2020,PeakWD,No,0.0,0.9,5.0,0.49,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,95875536,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,01/01/2020,01/31/2020,Off-peak,No,0.0,0.079889,33.3,0.03,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,95885967,96185822.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,01/01/2020,01/31/2020,PeakWE,No,7.6,0.41,7.6,0.5,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,95885830,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,01/01/2020,01/31/2020,PeakWE,No,0.0,0.09885,35.9,0.03,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,95885594,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,01/01/2020,01/31/2020,PeakWD,No,0.0,3.516449,16.8,0.24,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,95885459,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,01/01/2020,01/31/2020,PeakWD,No,0.0,0.9,5.0,0.49,,,
CAL_PUN1+HB_HOUSTON,Pasadena1,180,95885813,96185668.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,01/01/2020,01/31/2020,PeakWE,No,5.9,0.06,5.9,0.09,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,95885525,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,01/01/2020,01/31/2020,PeakWD,No,0.0,0.1,15.0,0.08,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,95885536,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,01/01/2020,01/31/2020,PeakWD,No,0.0,0.1,15.0,0.07,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,95885599,,,XCALPP,OPT,ERCOT CRR Bid Submission 2020_01,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,01/01/2020,01/31/2020,PeakWD,No,0.0,3.516449,16.8,0.25,,,
