Gas Pipeline Name,Holding Company Name,Point Name,Primary Point Type,Flow Point Name,Flow Point Number,Flow Point Interconnecting Entity Name,Flow Point Interconnecting Entity Type,Flow Date,End of Day,Flow Cycle,Flow Direction,Sum Operating Capacity Dth,Sum Scheduled Quantity Dth,Sum Operationally Available Quantity Dth,Capacity Utilization %,Gas Pipeline ID,Holding Company ID,Point ID,Flow Point Interconnecting Entity ID
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/9/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/8/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/7/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/6/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/5/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/4/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/3/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/2/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,6/1/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/31/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/30/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/29/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/28/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/27/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/26/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/25/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/24/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/23/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/22/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/21/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/20/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/19/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/18/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/17/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/16/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/15/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/14/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/13/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/12/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/11/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,Delhi/Harrison,ENTRY POINT,Delhi @ Harrison,52576,Delhi Gas Pipeline Corp,Company,5/10/2023 00:00,Yes,Final,Receipt,75000,0,75000,0.0,72397,622804,599962,600463
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,8/8/2023 00:00,Yes,Intraday 1,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,8/7/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,8/6/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,8/5/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,8/4/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,8/3/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,8/2/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,8/1/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/31/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/30/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/29/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/28/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/27/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/26/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/25/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/24/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/23/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/22/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/21/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/20/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/19/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/18/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/17/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/16/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/15/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/14/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/13/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/12/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/11/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/10/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/9/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/8/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/7/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/6/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/5/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/4/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/3/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/2/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,7/1/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/30/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/29/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/28/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/27/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/26/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/25/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/24/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/23/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/22/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/21/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/20/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/19/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/18/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/17/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/16/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/15/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/14/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/13/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/12/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/11/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/10/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/9/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/8/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/7/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/6/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/5/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/4/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/3/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/2/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
Enable Mississippi River Transmission LLC,Energy Transfer Partners LP,EasTrans DCP Carthage MRT,INTERCONNECT,EasTrans DCP Carthage MRT,67001,Enbridge Pipelines (East Texas),Company,6/1/2023 00:00,Yes,Final,Receipt,50000,0,50000,0.0,72397,622804,1180250,584221
